Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
56,"[0.0, 0.5596590424254136, 79.68993463136762, 37.976269905473615, 417.2823158328997, 534.8596928877519, 181.89269786424074, 565.6211064424093]","[0.0, 20884.79648618916, 441974.71020145353, 448862.01016506413, 1409298.992670853, 1965810.071130828, 604204.6950248128, 1563444.4710965173]","[6, 20, 20, 25, 17, 17, 12, 21]","[138.24737319323697, 138.996138996139, 277.2489036260563, 279.4307891332471, 139.27995701235895, 139.3998063891578, 139.48982886664513, 139.5048439181916]",18580.0,139.5048439181916
57,"[0.0, 1.4374551560014308, 33.38589122053197, 306.71568583913864, 331.0130239403921, 392.2923905006538, 15.491471919142052, 325.016927657288]","[0.0, 55103.40595015885, 483645.18965034175, 484500.6215929921, 1443201.462584826, 2020512.9429805975, 591710.5957056596, 1572920.771839084]","[16, 15, 10, 13, 13, 14, 8, 13]","[134.57943925233644, 135.28889816796283, 270.39432505737534, 271.44203581526864, 135.57903546396068, 135.66418925991834, 135.72101790763432, 135.73523250942606]",19096.0,135.73523250942606
58,"[0.0, 1.1213454021155544, 24.67458791912015, 493.5252025736331, 403.85290797165584, 834.8356434727576, 44.99404087179928, 250.04846839800237]","[0.0, 42036.996434507906, 465718.4570297613, 459791.82011664065, 1411798.1668842377, 1974785.8861076473, 619211.0644566792, 1600993.5974442882]","[12, 17, 10, 19, 18, 23, 16, 10]","[137.63075452662878, 138.35068054443556, 274.5762711864407, 279.3404461687682, 138.54294724464162, 138.61703834429647, 138.68378812199037, 138.6986301369863]",18688.0,138.6986301369863
59,"[0.0, 1.3200944711537268, 349.0747317548721, 356.9983062323555, 386.1891776985425, 471.18245638814517, 223.28891226822944, 193.53619052618416]","[0.0, 49955.01497739933, 459275.86684483604, 458763.01232639764, 1430281.7755544027, 1996237.5934867428, 610241.0275020401, 1591022.014607616]","[14, 13, 26, 9, 15, 20, 11, 11]","[136.30626840555323, 137.0413450354235, 278.4701332187366, 270.45075125208683, 137.30268036868313, 137.4191496129785, 137.48475043759615, 137.49933690520396]",18851.0,137.49933690520396
60,"[0.0, 38.09598029614393, 99.35101189857463, 339.5803483724294, 275.4892948281701, 371.3132279631822, 121.49000179511, 235.88600558993636]","[0.0, 61769.66110943568, 473394.39308148576, 467224.48582421755, 1409727.0340860602, 2003178.7068396593, 593151.0215578226, 1574709.2212384962]","[19, 12, 8, 15, 22, 10, 14, 17]","[136.983405559666, 137.69655758606035, 274.4309158284807, 276.9230769230769, 137.94571580627994, 138.07063335641612, 138.1736766352151, 138.20314582777925]",18755.0,138.20314582777925
61,"[0.0, 1.3869689122367357, 245.7459713556682, 284.6209389860251, 442.4726183602677, 314.16023401397763, 99.8264911131296, 224.59128242936103]","[0.0, 53190.257784278816, 459216.0510475034, 451189.4393790587, 1421464.4134889392, 2019045.9662531985, 571669.6008041729, 1562793.0125743598]","[15, 11, 11, 15, 20, 9, 12, 15]","[134.52356238322608, 135.21832124784808, 269.57878315132604, 271.89761879786005, 135.50815558343788, 135.66418925991834, 135.76367064739156, 135.7778941854374]",19090.0,135.7778941854374
62,"[0.0, 0.6361795378131418, 25.55395155370323, 244.2180442410771, 378.62466692819316, 340.66123169150086, 220.21934108640107, 447.85514482808446]","[0.0, 24293.151830932635, 445787.4760069357, 445778.1264670429, 1404470.4031589474, 1982725.5144580514, 566938.8246516221, 1578294.5639422152]","[7, 15, 14, 15, 17, 13, 17, 12]","[135.1266812636847, 135.81346607283206, 271.6411653741354, 272.0403022670025, 135.9916054564533, 136.05585008660964, 136.08442274373917, 136.0987135731163]",19045.0,136.0987135731163
63,"[0.0, 1.3357670911827353, 330.54427370296946, 269.6233352485917, 321.9705979367377, 621.8998180288552, 72.4364222862353, 281.0098239406197]","[0.0, 51576.63892474778, 485215.97250436037, 479805.8924110925, 1459711.3767574686, 2038447.3797535764, 592381.1435787827, 1571673.3329860186]","[15, 15, 16, 9, 10, 17, 7, 10]","[133.65647398545866, 134.31443672919474, 270.56367432150313, 267.0513084689883, 134.46773189458395, 134.5305444542482, 134.56546568372963, 134.5724521052905]",19261.0,134.5724521052905
64,"[0.0, 1.4686738753314794, 159.39705659965105, 138.93629948545055, 359.41609004131965, 553.9487399735914, 165.8039491708567, 209.09527254566532]","[0.0, 55216.2630169623, 465077.61356169794, 465127.7629657703, 1403353.9119269298, 1960253.5998486402, 582694.7418652828, 1592425.9301585297]","[16, 13, 9, 18, 16, 17, 22, 12]","[137.20819437827538, 137.93837475387153, 274.082690070847, 278.29074511488085, 138.22525597269623, 138.37283792440743, 138.46153846153845, 138.47633294155358]",18718.0,138.47633294155358
65,"[0.0, 1.4634989471036253, 306.43161300093425, 404.1036435686608, 242.78028827723395, 516.6993693140253, 100.8575347966687, 374.6490908054987]","[0.0, 54990.97293741872, 481551.07045248, 475712.6447842447, 1433822.4485807603, 1965300.7609082297, 597314.8910917406, 1585986.4751294137]","[16, 18, 17, 17, 12, 18, 17, 14]","[137.31722822631914, 138.03386942166364, 276.27371562566617, 276.48, 138.30638706579157, 138.44674714239932, 138.55035279025017, 138.57257417802725]",18705.0,138.57257417802725
66,"[0.0, 2.331303156639418, 90.50421863953082, 467.41959139565046, 332.05788779275343, 475.9354720277208, 81.55117206628607, 419.7009941126926]","[0.0, 87001.90250262644, 492816.8569834283, 494694.8868670531, 1456112.345842093, 2003983.9816986732, 629294.4335119226, 1586737.2894185055]","[25, 14, 21, 19, 13, 16, 9, 16]","[138.24737319323697, 138.96633068839802, 278.7396494246693, 277.57549796530304, 139.15284264776938, 139.24254633360192, 139.29492691315562, 139.29492691315562]",18608.0,139.29492691315562
67,"[0.0, 1.3372503041064387, 250.04984172529012, 92.88084884275685, 137.65198580747764, 656.6524984634025, 159.23764740710456, 326.3581205452727]","[0.0, 49991.7653687151, 464967.46384621353, 477185.67225766706, 1417360.497918569, 1985055.959140993, 614069.8358481948, 1597302.095403953]","[14, 19, 19, 17, 18, 16, 16, 12]","[138.01182045684467, 138.74317524890267, 277.2192513368984, 278.2608695652174, 138.9588806090173, 139.0483343168285, 139.10803413298984, 139.13790326909657]",18629.0,139.13790326909657
68,"[0.0, 6.833612283116558, 472.10106602767684, 134.510660185244, 366.73466207904903, 449.37216833520523, 94.0321810481178, 257.4245007059299]","[0.0, 64138.24788546243, 476994.0059619358, 471614.6689614061, 1445718.0577927753, 2011410.9840514997, 615266.7378751908, 1589077.2174231072]","[19, 14, 20, 17, 17, 18, 10, 12]","[136.59359190556492, 137.3536113613481, 275.68602425015956, 274.45997458703937, 137.65999256466088, 137.76974593387902, 137.84301212507978, 137.8503430303675]",18803.0,137.8503430303675
69,"[0.0, 44.24117274810433, 214.74490046487634, 123.9481772405238, 270.5446188627068, 340.9933465403452, 237.932340849844, 357.28036408833617]","[0.0, 56659.65752894762, 469192.7513857452, 465792.3650507451, 1409428.234340371, 1959641.7116029866, 564929.8816617203, 1572201.3770494007]","[17, 13, 17, 12, 17, 11, 21, 17]","[137.49204328453214, 138.21788513837785, 278.4701332187366, 274.9840865690643, 138.49113058345802, 138.63186607477135, 138.7134753291234, 138.72832369942196]",18684.0,138.72832369942196
70,"[0.0, 1.5587969634452494, 216.6420297430703, 272.7493031153028, 387.2713135947966, 358.5478431187592, 134.14883199784973, 377.5503405179159]","[0.0, 59214.02025039469, 472868.16962452844, 473897.3945208643, 1442466.313264468, 2026477.9894212252, 588841.3019792861, 1567499.5098781367]","[17, 14, 17, 17, 17, 10, 13, 16]","[135.79923508146905, 136.52164752975878, 273.2159797617793, 273.6197614272142, 136.83877098511246, 136.96892834495878, 137.05583756345177, 137.07033315705976]",18910.0,137.07033315705976
71,"[0.0, 68.76281530808926, 353.3602166945242, 104.10958782718602, 310.2593556182708, 398.6401647195067, 100.97841067740835, 178.23084132642927]","[0.0, 58877.34965261345, 492394.2414335127, 495963.39123893593, 1473405.796383023, 2051646.7294959936, 609446.0458616376, 1594588.66120251]","[18, 20, 18, 15, 12, 14, 11, 9]","[135.423197492163, 136.17021276595744, 272.8421052631579, 272.5552050473186, 136.48570375441, 136.6223908918406, 136.7304953315398, 136.76656817222457]",18952.0,136.76656817222457
72,"[0.0, 1.0450320438531902, 292.97991524427505, 367.8673781145753, 122.39846851695116, 342.40434605754365, 105.13801302676217, 445.24498049680426]","[0.0, 39859.61221664838, 478747.9241345272, 482714.2592518025, 1460239.141360418, 2033927.2145848095, 586442.4701137808, 1558885.1421314336]","[12, 21, 17, 17, 12, 9, 9, 17]","[135.303022393903, 135.9916054564533, 271.6411653741354, 272.8421052631579, 136.2489486963835, 136.3923384550621, 136.49289099526067, 136.51445726023067]",18987.0,136.51445726023067
73,"[0.0, 1.7841889957132389, 110.57221714524236, 163.79201828469962, 565.5773732538706, 549.8662422163725, 120.91078532693825, 207.10206019310982]","[0.0, 65818.73205186139, 496433.0224360567, 496700.6314335596, 1415681.3729785567, 1968253.6635781385, 632117.2106537868, 1628322.1924594638]","[20, 21, 14, 12, 20, 19, 21, 8]","[139.87372510927634, 140.60974286644245, 281.55550727786226, 281.58609451385115, 140.9308394954328, 141.0612244897959, 141.14571988673492, 141.15340630615913]",18363.0,141.15340630615913
74,"[0.0, 1.084514317062962, 122.55037854647298, 164.57634617277054, 200.27793715592512, 536.9308054349, 251.17360671187532, 381.62846581985673]","[0.0, 40868.837524200666, 470679.49243840366, 467054.8821680871, 1398487.441229397, 1954470.80722787, 581529.593938283, 1578175.992367112]","[12, 17, 8, 13, 16, 17, 18, 16]","[136.89658814830463, 137.63075452662878, 274.9840865690643, 276.3031659737768, 138.01182045684467, 138.15894675123928, 138.24, 138.2547471730318]",18748.0,138.2547471730318
75,"[0.0, 0.749563277169849, 385.3129138805176, 102.07163847542412, 338.5105638456111, 623.2731260386095, 222.6652507394428, 446.77285031844144]","[0.0, 27912.23731525084, 464373.3441474823, 459797.4265476123, 1392802.394947508, 1929829.4608998885, 581076.1649969995, 1558981.440908066]","[8, 21, 16, 14, 13, 18, 17, 23]","[138.56516625681598, 139.29492691315562, 279.19000430848774, 278.44021914276505, 139.51235265622478, 139.6551724137931, 139.76813157185225, 139.79828488215307]",18541.0,139.79828488215307
76,"[0.0, 1.1850535227177355, 24.387594522326932, 24.375116520544598, 412.7388739390156, 433.83696485109584, 110.55028377712992, 243.06498044944894]","[0.0, 44971.45072368113, 462825.1828747482, 463018.8246971097, 1417494.3196278263, 2009152.1952090454, 586026.2278152127, 1586199.4612340066]","[13, 13, 14, 13, 20, 14, 15, 10]","[135.66418925991834, 136.34928984744872, 273.0145354961028, 272.8421052631579, 136.51445726023067, 136.55041618375304, 136.57919696490674, 136.57919696490674]",18978.0,136.57919696490674
77,"[0.0, 57.897897641863054, 149.22618077005924, 69.55624199091515, 248.1784681057032, 191.33480142536, 75.50941566606846, 338.8760609754805]","[0.0, 55303.64192644993, 485339.6191542445, 489869.66283535457, 1429725.6208222532, 1969855.8806646105, 543518.4209618561, 1546533.7591263102]","[17, 17, 11, 11, 10, 8, 18, 22]","[136.02728942534767, 136.70886075949366, 273.82210014789774, 273.5042735042735, 136.9255150554675, 137.02685557200255, 137.10658555937582, 137.135601290937]",18901.0,137.135601290937
78,"[0.0, 1.4224165669736804, 149.86882872425664, 145.37516628181552, 153.98934182622378, 223.4222437317882, 126.99671170792462, 212.9576307140273]","[0.0, 54738.85674684814, 475235.59041426284, 474250.803572312, 1452972.0127091012, 2017364.6048331824, 568470.8856157017, 1579372.733412682]","[16, 14, 17, 15, 9, 11, 16, 10]","[134.09208484221418, 134.76136009150463, 270.70496083550916, 268.82389545737396, 134.98593896469117, 135.0914681815813, 135.16191270793138, 135.18306039428393]",19174.0,135.18306039428393
79,"[0.0, 1.1526831160819053, 65.57582327869686, 156.55060912113294, 523.3066276464598, 604.3257961421969, 125.74853722458573, 174.2057069414438]","[0.0, 42894.796798755946, 471471.8825419269, 474767.75599264243, 1403806.9152857165, 1989530.607446668, 631540.443652592, 1604794.4651685448]","[13, 20, 13, 14, 24, 19, 16, 9]","[138.66894928311578, 139.3848139384814, 278.8896061975468, 279.09981694842253, 139.59500215424387, 139.69280517380759, 139.76813157185225, 139.78320660087365]",18543.0,139.78320660087365
80,"[0.0, 1.417368212656083, 273.53067108807267, 521.4320516346987, 458.50732386379843, 498.78480713077215, 74.49780982201538, 307.4767687739223]","[0.0, 53896.84365446021, 452020.42106561834, 448542.3938599772, 1408798.501444039, 1959895.2356813985, 572932.5624879359, 1558126.4481533193]","[16, 9, 18, 17, 13, 17, 13, 19]","[135.64289078444713, 136.36363636363637, 273.93785668991757, 272.2689075630252, 136.70165075681663, 136.8604466972913, 136.9761665697828, 136.99788583509513]",18920.0,136.99788583509513
81,"[0.0, 0.9298684816937058, 434.7723096463939, 198.7785237113125, 301.05017278143845, 316.4645263808847, 139.9266894849446, 302.72616616178385]","[0.0, 35588.8563998632, 443274.57996618416, 446430.3266020345, 1413192.8865151093, 1999622.728102601, 567431.2210565233, 1576421.1060642798]","[10, 12, 16, 18, 17, 12, 17, 12]","[134.79640126891675, 135.49398849973863, 270.4789731816759, 272.0403022670025, 135.74945008903322, 135.85617694847738, 135.9131665880132, 135.92029365495543]",19070.0,135.92029365495543
82,"[0.0, 0.5114294428796576, 452.3485659555348, 250.43926047339417, 221.65593194266796, 470.7630981378978, 199.70289277910308, 522.9159106739661]","[0.0, 19465.00459599977, 427868.6303761315, 426402.6957166081, 1381447.9362869014, 1921791.21109997, 534319.5368928849, 1548412.4184543923]","[6, 11, 17, 15, 14, 14, 23, 20]","[135.49398849973863, 136.2489486963835, 273.99577167019027, 271.92614351657573, 136.6800253111158, 136.8604466972913, 136.96892834495878, 136.99788583509513]",18920.0,136.99788583509513
83,"[0.0, 1.3336801276379129, 280.6943294879267, 285.2031812740472, 451.22616292894236, 546.2327567542472, 139.67527516713048, 309.66062769019806]","[0.0, 49452.85913281381, 482576.6260267636, 480569.51506247756, 1427828.1120421928, 1984380.2098533995, 603078.5646546888, 1583095.6505021553]","[14, 23, 22, 16, 15, 14, 17, 18]","[139.1603135402126, 139.89637305699483, 281.98433420365535, 278.20113770526996, 140.16114205375007, 140.28251339503166, 140.35087719298247, 140.35087719298247]",18468.0,140.35087719298247
84,"[0.0, 1.1928013435268434, 23.985688477892605, 609.8915652173106, 194.62193272330583, 447.27416184332367, 160.96740438071404, 599.644848159135]","[0.0, 45505.37125554908, 458926.86764939333, 458649.71069455496, 1435027.683744187, 1992497.2986195579, 574738.6325976807, 1550189.6346704161]","[14, 13, 16, 20, 13, 13, 11, 20]","[135.23243074033496, 135.93455003146633, 270.8180963326716, 273.44656609346976, 136.17021276595744, 136.2919339573036, 136.35646272818138, 136.37081075393277]",19007.0,136.37081075393277
85,"[0.0, 1.4900325973836412, 282.65209377679514, 103.92127523191112, 139.28728018803818, 532.7673501509731, 89.42509617092666, 226.78784185194866]","[0.0, 57218.74177212921, 470859.01698465174, 472946.1299144025, 1430450.7493135459, 2002008.2734615896, 584032.5294787346, 1573632.6159038]","[17, 12, 15, 10, 14, 18, 11, 11]","[134.34924584046027, 135.0422006877149, 271.5842414082146, 269.2707251194681, 135.359548801504, 135.48690606868433, 135.56485355648536, 135.58612753047026]",19117.0,135.58612753047026
86,"[0.0, 0.667071092712095, 22.87498631307933, 373.57995483079685, 400.86598296544946, 325.59671937723124, 106.58357425429064, 149.93273070527107]","[0.0, 25903.704672196072, 444934.4861758364, 444207.7807913613, 1431169.8265552165, 2028787.6812535245, 555792.1359261158, 1554744.2125275084]","[7, 13, 13, 18, 17, 9, 11, 13]","[132.84132841328415, 133.54629295687567, 266.39260020554985, 268.4341342170671, 133.79445620193053, 133.8773823666133, 133.93272360874283, 133.94656606893702]",19351.0,133.94656606893702
87,"[0.0, 1.394746488728881, 157.1392558451366, 388.09281012082926, 310.56586670813607, 419.8968490764078, 100.60838230173955, 437.8842280550031]","[0.0, 52841.36547198238, 474119.42040700297, 473092.6669875862, 1425678.586215785, 2011860.625771453, 593283.6087170935, 1566418.5746619594]","[15, 15, 10, 18, 18, 12, 11, 17]","[136.14875512133628, 136.88935833113283, 272.29751024267256, 276.0089447343201, 137.1936696130842, 137.30268036868313, 137.38273175385595, 137.39729658097005]",18865.0,137.39729658097005
88,"[0.0, 1.3098819073702688, 211.71342233387455, 338.347940268013, 222.56621072759216, 410.04493274092965, 219.7201313769522, 254.83651500392043]","[0.0, 49818.73858301343, 462283.29805925046, 463192.01558803953, 1429003.3970114554, 2012794.1518299384, 586514.0126669734, 1585328.7546635477]","[14, 14, 16, 16, 17, 11, 16, 11]","[135.65708902496468, 136.35646272818138, 272.89955780164246, 273.1296101159115, 136.600790513834, 136.6800253111158, 136.72328304673488, 136.73770837729478]",18956.0,136.73770837729478
