Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
52,"[2284.901948484691, 3575.6594253277194, 4805.866720495103, 34676.163968180685, 2813.394931758854, 4554.602176150613, 5195.836804774083, 5748.797074202026]","[2320505.177920596, 2290310.902012415, 2243487.987774724, 2358456.0589008844, 930264.1692142768, 2314083.009997056, 2275931.2914608587, 2190833.953315415]","[9, 12, 15, 13, 16, 13, 15, 13]","[1125.9774109470027, 1133.3624836029733, 1295.352323838081, 10409.638554216868, 1215.1898734177216, 1279.3682132280355, 1307.7699293642786, 1345.7943925233644]",1893.0,1369.255150554675
53,"[4281.857096708829, 4347.208139421281, 5253.660648160197, 52426.4273346476, 2748.106542777096, 4627.02580227686, 5683.770387275513, 7117.6635738365285]","[2303489.213453367, 2301224.5690330165, 2175356.7289168146, 2316178.9111671126, 990971.5497281543, 2300219.804115827, 2299615.978372108, 2176547.1758856247]","[13, 13, 17, 18, 18, 16, 15, 16]","[1127.4467159634623, 1133.8582677165355, 1311.740890688259, 9931.034482758621, 1228.436018957346, 1294.7052947052948, 1328.5494618144542, 1367.8100263852243]",1865.0,1389.8123324396784
54,"[3541.1785317909003, 3188.1134733144695, 3879.330625769008, 28636.70096415969, 806.063501504443, 7655.399211284122, 4583.2965113986165, 7465.153847071669]","[2310329.8913987684, 2305934.251653904, 2286455.509204121, 2473517.6676326273, 1005750.6716863292, 2291417.0434848624, 2257020.524689198, 2177621.71017481]","[12, 13, 9, 7, 11, 21, 15, 19]","[1148.936170212766, 1155.0802139037432, 1330.5954825462013, 10007.722007722008, 1241.3793103448277, 1314.4016227180527, 1349.297241020302, 1387.5802997858673]",1839.0,1409.4616639477977
55,"[3912.9617537089607, 4313.641361882392, 7051.555024601511, 16973.6431438953, 3097.7155816214367, 6277.4085133160015, 4975.311556690009, 4917.543075694676]","[2267208.716831585, 2296661.3325399184, 2109082.8634764734, 2459547.586164371, 1049014.9047774673, 2274712.446071302, 2280740.840675264, 2168191.8717614594]","[16, 15, 20, 10, 20, 18, 12, 22]","[1145.3822359699514, 1154.56570155902, 1351.40771637122, 9529.411764705883, 1258.2524271844661, 1328.5494618144542, 1360.6299212598426, 1401.081081081081]",1818.0,1425.7425742574258
56,"[4720.830632349409, 4223.445466008988, 6134.793953351356, 40863.35807980484, 959.4845919794577, 6741.647995357514, 3486.51093743167, 7133.462620273135]","[2307010.8559105964, 2310054.7350674695, 2214222.2011117376, 2407537.8432453233, 1010573.1045284675, 2246924.1449791584, 2316638.678983551, 2171274.133023794]","[13, 12, 15, 12, 10, 16, 12, 22]","[1146.3954002653693, 1155.0802139037432, 1328.5494618144542, 10204.72440944882, 1240.1913875598086, 1313.0699088145896, 1345.096004151531, 1378.723404255319]",1848.0,1402.5974025974026
57,"[4190.666558215872, 4697.495347091021, 4711.69071272408, 35714.462878330596, 477.29937118749564, 5554.5546276062605, 2134.936653126415, 3959.3327790643993]","[2280781.9478731076, 2309737.6399924792, 2265704.3027325147, 2381148.7003905596, 1021610.133295357, 2253467.356452767, 2343662.1260902574, 2241486.3293509567]","[18, 12, 15, 18, 14, 20, 8, 12]","[1142.3534596738652, 1150.9769094138544, 1332.6478149100258, 9893.129770992366, 1241.3793103448277, 1311.740890688259, 1340.2275077559461, 1373.6089030206676]",1854.0,1398.0582524271845
58,"[3546.0805571798187, 2169.493431967148, 4193.332624874246, 47617.81583338509, 703.6059823792378, 5063.29497632633, 4634.157959072024, 4738.132309433644]","[2321566.0618170127, 2313057.36555771, 2171707.2021120316, 2361083.896132439, 949077.18539089, 2313337.480741402, 2260608.630194564, 2145249.6891620136]","[9, 11, 16, 18, 12, 13, 13, 15]","[1130.890052356021, 1139.3406593406594, 1305.793450881612, 10409.638554216868, 1223.7960339943343, 1288.2703777335985, 1319.0839694656488, 1354.9398849973863]",1889.0,1372.1545791424035
59,"[5164.60617290013, 3756.277677412313, 6191.110374804318, 40185.332782640755, 2441.1365787127093, 2623.428752590052, 5846.267507953043, 4260.058640251919]","[2288811.3603081345, 2307045.7173154177, 2198794.0980175864, 2393800.8748011147, 931799.9236280291, 2351907.4035711847, 2281923.867377763, 2231668.7700296277]","[16, 13, 15, 15, 18, 7, 15, 15]","[1128.4283848498042, 1136.842105263158, 1303.1674208144796, 10451.612903225807, 1223.2184992921188, 1288.2703777335985, 1313.7354282818044, 1349.297241020302]",1884.0,1375.7961783439491
60,"[3458.732029778978, 3742.1132873962865, 4540.88826584254, 20659.596228577633, 2086.64447272783, 4576.586454056116, 6639.078092868763, 5641.6873380901725]","[2293538.8845689776, 2301294.1496908823, 2203042.787788703, 2484966.250378717, 999384.2501301788, 2319974.4263066053, 2248521.4699028237, 2213693.730908351]","[13, 14, 16, 7, 18, 12, 17, 14]","[1138.8400702987697, 1144.3708609271523, 1315.0684931506848, 10085.603112840467, 1228.436018957346, 1293.4131736526947, 1329.9127757824526, 1378.723404255319]",1847.0,1403.3567948023822
61,"[5424.359721424692, 3985.607963995521, 7059.672566615887, 41047.18499614218, 2356.96169053283, 5945.6690826996255, 4638.694494260182, 6501.1137235700835]","[2292600.3668594244, 2317105.848403892, 2210390.7339680446, 2343657.9785525645, 998274.8624407181, 2277845.705748773, 2273777.7082081293, 2114364.5826079072]","[16, 11, 18, 15, 10, 18, 16, 28]","[1150.9769094138544, 1156.6265060240964, 1336.7715317173802, 10007.722007722008, 1250.965250965251, 1322.4489795918366, 1354.9398849973863, 1394.298009682625]",1829.0,1417.167851284855
62,"[6008.911292942765, 5873.799478335569, 5631.345754415426, 42105.322383812374, 1440.5345098215594, 2607.7473468852663, 5162.064010208968, 5203.200074645308]","[2117703.25026505, 2118831.735896247, 1980704.0480769442, 2211109.6334697865, 981925.6310880615, 2177275.6879902575, 2065668.2283995324, 2045340.4979449427]","[21, 22, 16, 20, 17, 11, 19, 16]","[1221.4891611687087, 1231.9391634980989, 1445.6218627997769, 9744.36090225564, 1332.6478149100258, 1404.878048780488, 1440.8004446914954, 1488.799540493969]",1708.0,1517.5644028103045
63,"[4908.485329008579, 4716.447387374632, 6545.732063440651, 34681.506810672734, 3082.516861448222, 4366.407801203485, 6010.693466296848, 3415.2674445816674]","[2302248.055942912, 2294014.602764275, 2062690.8609236772, 2401538.798138902, 976790.1454714863, 2294982.5594910886, 2274073.6960110357, 2278217.2713009617]","[14, 13, 21, 14, 17, 14, 21, 12]","[1148.4271156402303, 1156.1106155218554, 1338.1517811048013, 10285.714285714286, 1257.0320077594567, 1323.799795709908, 1346.4935064935064, 1379.4571580627994]",1849.0,1401.8388318009736
64,"[4526.252403065857, 2497.461868561342, 4639.634477065639, 45228.16161473084, 1905.9023121930484, 5136.038037103133, 3663.2819078485986, 3335.9019421126322]","[2293129.5742392265, 2323801.5481368005, 2193003.8098157174, 2406151.140012359, 971454.5562519773, 2320902.819991584, 2309376.011317694, 2271194.079450398]","[14, 9, 13, 18, 14, 15, 12, 11]","[1121.5923842492427, 1127.4467159634623, 1296.648324162081, 10204.72440944882, 1219.1909689557856, 1287.6304023845007, 1319.755600814664, 1355.6485355648535]",1883.0,1376.5268189060012
65,"[2752.5391585569573, 3751.2749771048525, 4518.181529964199, 27406.24749414935, 1490.6214899500685, 7301.721873132882, 4933.252177446822, 4982.6845165849645]","[2318799.774873219, 2286854.9939903417, 2193195.699390694, 2409919.6247776644, 1085542.833509237, 2217872.522470813, 2286008.1942432206, 2198509.925601421]","[10, 15, 15, 12, 19, 23, 15, 16]","[1136.3437088996054, 1143.3612704014115, 1334.7064881565398, 9494.505494505494, 1240.1913875598086, 1311.740890688259, 1350.7034914017718, 1388.3235136582753]",1841.0,1407.930472569256
66,"[2128.3509275244164, 1792.661051087385, 2234.395340694113, 14027.205162503162, 236.5292088081699, 969.1389058813359, 754.220683450069, 1849.9448455969343]","[548626.0425575601, 554342.34668264, 533336.1832169865, 559317.0226579852, 241616.66456484012, 580260.568991816, 567398.537584858, 528464.0723290776]","[23, 14, 17, 18, 15, 14, 9, 17]","[4612.099644128114, 4653.500897666068, 5400.0, 39876.92307692308, 5042.801556420233, 5322.381930184805, 5388.773388773388, 5479.915433403806]",465.0,5574.193548387097
67,"[5888.011613248285, 4994.5260472249265, 4160.754253649458, 52118.8722029748, 1950.4584783425605, 3694.6635585258077, 3489.2678020983085, 4720.623282589994]","[2260462.3388497853, 2291139.2985895285, 2201498.5995451324, 2341736.8349518413, 968978.8861435532, 2340039.3824727815, 2285254.6209266465, 2179676.325785843]","[21, 16, 14, 17, 12, 9, 11, 14]","[1141.3474240422722, 1148.936170212766, 1320.4279164544066, 10285.714285714286, 1236.6412213740457, 1306.4516129032259, 1334.0195573854865, 1366.3679493937796]",1866.0,1389.0675241157555
68,"[5190.074514570662, 5530.171198266046, 4312.8329613849055, 34697.990696348556, 1561.1019611273753, 3497.4873462174587, 3485.9865790713284, 5169.686098313023]","[2281041.323921737, 2298853.648099521, 2181568.6290303576, 2411391.361725174, 986820.6902776399, 2330295.9895639205, 2303908.06396757, 2250089.8859868143]","[20, 16, 15, 12, 8, 12, 12, 12]","[1152.0, 1161.8108471537428, 1329.9127757824526, 10326.693227091633, 1242.5695110258869, 1309.7524002021223, 1339.5348837209303, 1380.1916932907347]",1847.0,1403.3567948023822
69,"[3311.170074330228, 3056.1418616620126, 2482.3786439142496, 30209.84565136435, 1733.1065951006926, 4592.090202967669, 4896.735838866152, 4338.226239905048]","[2319443.1805822067, 2300346.474940604, 2269393.171429511, 2443530.525808433, 974879.0769673034, 2302043.301174369, 2283555.683283624, 2204212.597070504]","[9, 14, 8, 11, 18, 12, 13, 16]","[1132.3722149410223, 1138.8400702987697, 1306.4516129032259, 10451.612903225807, 1227.8540975840833, 1294.0589116325511, 1321.7746047934727, 1359.2029365495544]",1870.0,1386.096256684492
70,"[4645.459040615805, 5700.767951369847, 3767.5929035420295, 50268.290574179555, 2384.537852057905, 4066.6570198901936, 7736.407288087663, 4731.080378846385]","[2312034.0655252095, 2296795.4181414396, 2168540.712769344, 2323829.8486374347, 983052.1703281032, 2329677.9631328746, 2207807.464916013, 2222429.8171909195]","[12, 15, 16, 17, 20, 11, 22, 12]","[1147.9185119574845, 1155.5951850200624, 1331.2788906009246, 10245.05928853755, 1246.1538461538462, 1311.740890688259, 1342.3096841015017, 1377.9904306220096]",1855.0,1397.3045822102426
71,"[6793.882177592115, 3728.2227687288405, 6134.562246896165, 35665.71323880415, 3426.39066426247, 4065.2471384745018, 5645.048170097934, 5395.8659806910955]","[2287453.8808493386, 2292568.1013032007, 2242789.5277217464, 2457015.0409938158, 910400.4801397125, 2320716.5023097163, 2254717.1540968143, 2202679.123581334]","[18, 16, 18, 13, 13, 15, 15, 17]","[1149.4456762749446, 1157.142857142857, 1332.6478149100258, 10493.927125506072, 1253.9912917271408, 1327.188940092166, 1357.7789418543741, 1392.7995701235895]",1831.0,1415.6198798470782
72,"[6622.929795454286, 5529.107209137039, 5996.424956165434, 33245.03045399994, 1042.7818670922438, 7422.81237835259, 8967.798346961661, 3302.241448260725]","[2264863.3273859746, 2262289.792543425, 2088906.203434145, 2386878.3009729167, 1026503.3330402081, 2253793.3761469615, 2242522.4241363113, 2256209.2721771304]","[18, 17, 17, 11, 16, 18, 23, 11]","[1155.0802139037432, 1163.897620116749, 1350.0, 10125.0, 1264.3902439024391, 1334.0195573854865, 1367.0886075949368, 1411.764705882353]",1800.0,1440.0
73,"[2552.9568948556093, 3923.6351672328924, 3894.7444170616004, 41426.77370730822, 1350.4574761048789, 2511.548798662499, 4660.728858649851, 5285.850420339114]","[2326434.7047874206, 2306943.549192805, 2185888.6513848617, 2402523.570400665, 972885.4504536635, 2335378.7674705787, 2295101.557530262, 2178138.9077339917]","[8, 13, 14, 15, 13, 10, 14, 18]","[1130.3968600087221, 1138.3399209486165, 1315.736040609137, 10046.511627906977, 1229.6015180265654, 1294.0589116325511, 1323.799795709908, 1366.3679493937796]",1860.0,1393.5483870967741
74,"[3537.1188197828246, 3400.2363385041745, 3270.3215761402594, 43145.782153260174, 2798.9247769854096, 5238.223102390994, 6619.941672513898, 3436.434935246912]","[2293285.5660794624, 2311962.618800859, 2181880.6958371396, 2368713.8383648666, 1010955.2005571696, 2300049.9414278516, 2225598.258714171, 2223509.1541047203]","[14, 11, 11, 17, 19, 17, 17, 15]","[1129.904097646033, 1135.8457493426818, 1322.4489795918366, 9459.85401459854, 1228.436018957346, 1302.5125628140704, 1338.1517811048013, 1373.6089030206676]",1855.0,1397.3045822102426
75,"[2680.499145629208, 3848.831360180362, 4276.009379909007, 56492.183924755336, 3902.2422609050454, 3381.481830518173, 3230.479891052553, 5013.914256376335]","[2310751.3108648756, 2300037.091094271, 2212973.939491309, 2316051.154961507, 905524.3556439611, 2340467.7985653873, 2286065.266747495, 2206620.194030443]","[13, 15, 15, 21, 16, 12, 11, 15]","[1141.8502202643172, 1149.4456762749446, 1313.0699088145896, 11076.923076923076, 1243.7619961612284, 1309.7524002021223, 1333.3333333333333, 1366.3679493937796]",1869.0,1386.8378812199037
76,"[5391.523394071697, 5097.411209505441, 5564.153486342421, 38348.68754982819, 2894.285657690812, 5836.185759385298, 2342.1204011470963, 5969.359926477001]","[2281332.995241883, 2283680.847874982, 2185020.012274661, 2467650.73261445, 1033665.7678531439, 2286694.3067082656, 2323427.4667175305, 2246497.422365747]","[19, 18, 14, 11, 14, 18, 7, 16]","[1147.410358565737, 1157.142857142857, 1341.6149068322982, 9893.129770992366, 1251.569290197972, 1325.153374233129, 1357.068062827225, 1389.8123324396784]",1837.0,1410.9961894393032
77,"[5044.983354534554, 3650.283954441048, 3793.3065092254396, 53388.56729732616, 2356.1051458285124, 5304.364358020245, 4781.810414259754, 5247.677754499982]","[2288942.1123629482, 2310688.0438369564, 2228449.0676105064, 2362759.8567872313, 945840.619662967, 2326204.0979093607, 2262786.339226627, 2234719.957620666]","[17, 11, 13, 17, 16, 13, 15, 15]","[1133.3624836029733, 1139.8416886543537, 1310.4145601617795, 10493.927125506072, 1233.1113225499523, 1298.5971943887776, 1330.5954825462013, 1366.3679493937796]",1868.0,1387.5802997858673
78,"[2907.346586456007, 3983.4646156954695, 5962.693675670109, 52760.26068696081, 1432.518838612336, 5951.216000570428, 6328.321151697827, 4428.5419474205755]","[2320814.307046971, 2299318.1163228205, 2164852.791462456, 2413417.0388676715, 967042.1786656636, 2277749.1064148583, 2243757.244845437, 2289809.116007218]","[11, 12, 21, 15, 15, 17, 19, 9]","[1146.9026548672566, 1151.4882274544648, 1332.6478149100258, 9969.23076923077, 1246.1538461538462, 1308.4300858152449, 1338.8429752066115, 1377.258235919235]",1858.0,1395.0484391819161
79,"[7521.452775133096, 4286.9571216160975, 2729.11180851905, 48423.06608240689, 1796.1613854055875, 4225.266616882764, 3751.0989818806515, 3945.6627586310965]","[2247479.588190247, 2308915.851179592, 2288172.4729047287, 2373809.550879767, 978103.1165556022, 2299957.1614296283, 2281782.9028643994, 2221811.7796613965]","[22, 12, 10, 19, 12, 13, 13, 13]","[1132.3722149410223, 1141.3474240422722, 1307.7699293642786, 10451.612903225807, 1228.436018957346, 1296.648324162081, 1325.8312020460357, 1358.4905660377358]",1882.0,1377.258235919235
80,"[1245.1894819596278, 972.1695939569115, 1200.5901252071724, 8211.467832856739, 791.1338554994732, 2386.2316044290355, 1613.8602019692976, 1574.2256037503244]","[359881.0485093056, 360135.4804362133, 349981.7974600475, 379451.4199897536, 190923.42924850108, 330641.8562269881, 342722.91722678207, 324573.32433044555]","[14, 10, 22, 19, 15, 17, 13, 19]","[7160.2209944751385, 7240.223463687151, 8442.99674267101, 56347.82608695652, 7737.313432835821, 8281.15015974441, 8640.0, 8937.931034482759]",285.0,9094.736842105263
81,"[2808.1139906408466, 6007.627033450483, 2994.6070209436766, 44662.41267690053, 658.2349486947479, 5891.386017979568, 1746.2069174029498, 4477.370672938834]","[2303969.416714354, 2284512.20638184, 2256770.66913544, 2407045.8373219864, 958805.9643066082, 2316443.8585462165, 2323756.6097114272, 2226142.129968054]","[13, 18, 10, 16, 8, 17, 6, 10]","[1136.3437088996054, 1148.4271156402303, 1319.755600814664, 10666.666666666666, 1241.3793103448277, 1305.1359516616315, 1333.3333333333333, 1367.0886075949368]",1870.0,1386.096256684492
82,"[5044.794208327781, 2054.8129884300906, 2415.518430014482, 22202.770108766992, 1125.8159295831617, 7204.790340669177, 5742.333903810019, 7666.126500147856]","[2273973.460818903, 2322716.604853652, 2259007.7764748815, 2422982.1751796477, 994040.6959779324, 2271785.06108141, 2221507.596875703, 2134092.2174530653]","[18, 8, 8, 9, 12, 20, 20, 20]","[1134.3544857768052, 1140.8450704225352, 1307.7699293642786, 10493.927125506072, 1231.9391634980989, 1301.2048192771085, 1331.2788906009246, 1372.8813559322034]",1849.0,1401.8388318009736
83,"[5806.642014670807, 3994.354186081355, 6455.193905943598, 34588.02296733654, 2356.470223852808, 3236.1910988372315, 2428.9296376633893, 5176.951542868462]","[2275458.241044384, 2311356.6199375596, 2140249.934468316, 2407728.628220526, 995720.3126997955, 2356359.71332594, 2314775.2765630735, 2187283.1460290654]","[18, 12, 20, 12, 12, 8, 8, 15]","[1122.5638804677349, 1132.8671328671328, 1312.4050632911392, 9931.034482758621, 1231.353919239905, 1298.5971943887776, 1325.153374233129, 1356.3579277864992]",1886.0,1374.3372216330858
84,"[6472.168632123815, 2064.6318457765406, 3508.001338756429, 31753.149797504127, 2534.5741275028536, 4163.08139415442, 7198.711457467881, 5977.782087513272]","[2259646.188157685, 2319843.058633946, 2144151.13150123, 2418455.636627843, 1039735.4896299734, 2328640.809256886, 2226108.0083256816, 2203579.2353374017]","[23, 10, 15, 13, 12, 12, 18, 18]","[1136.842105263158, 1143.865842894969, 1324.4762391415431, 9671.641791044776, 1233.1113225499523, 1301.8583626318432, 1334.0195573854865, 1375.7961783439491]",1852.0,1399.5680345572355
