Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
628,"[3840.4815938742718, 4460.62089550541, 7080.066822270059, 5899.1473105359855, 5913.1002973556015, 6281.4439270722505, 2711.050133430246]","[2327658.3229605923, 2332954.060868916, 2305365.20388452, 2257387.570581992, 2310707.102413295, 2332372.303297765, 2294286.5136041343]","[12, 13, 16, 18, 14, 13, 9]","[1272.459499263623, 1296.648324162081, 1322.4489795918366, 1350.0, 1376.5268189060012, 1401.8388318009736, 1439.200444197668]",1773.0,1461.9289340101523
629,"[5692.258791805436, 5196.266875600715, 5266.18830654178, 4586.233854009281, 3681.5236123143986, 5292.428897675609, 4103.2216384227695]","[2310372.9622924337, 2314473.867503767, 2313197.378625538, 2311313.2245438653, 2356106.2476969254, 2307569.249855628, 2239547.4284408647]","[14, 17, 15, 17, 8, 18, 13]","[1297.9469203805709, 1315.0684931506848, 1341.6149068322982, 1375.0663129973475, 1402.5974025974026, 1429.6745725317153, 1468.5552407932012]",1736.0,1493.0875576036867
630,"[5091.352067628748, 3357.945393471251, 4769.140195362743, 4553.08790582434, 4936.232598196244, 6244.480699966994, 5478.2801650134]","[2296990.0293900287, 2308454.501877381, 2322136.8447078033, 2293896.2539251577, 2317657.25125573, 2286971.102392231, 2229320.426289909]","[17, 8, 14, 14, 15, 15, 18]","[1278.737049827331, 1301.8583626318432, 1327.8688524590164, 1352.8183716075157, 1375.7961783439491, 1402.5974025974026, 1448.8541084404696]",1751.0,1480.2969731581952
631,"[6514.599791751697, 2605.980878748992, 6622.720253730791, 5610.357004292782, 5031.041418591294, 5200.5734944712685, 3951.9561226788346]","[2301991.039132347, 2340906.0129098683, 2277891.491035642, 2295171.2272843975, 2343862.074873894, 2311212.403719575, 2317940.8163928585]","[17, 11, 15, 18, 12, 15, 10]","[1284.440039643211, 1303.1674208144796, 1321.7746047934727, 1346.4935064935064, 1373.6089030206676, 1405.6399132321042, 1446.4285714285713]",1763.0,1470.2212138400453
632,"[5034.3830942097275, 5073.157136215484, 3771.950142024329, 7983.152805775226, 6128.36994833265, 6014.037259431657, 2571.8372548087327]","[2277706.962731752, 2300464.040217841, 2310259.3713461165, 2252640.177921321, 2329261.131371461, 2309508.322466843, 2290292.66190552]","[17, 18, 12, 20, 14, 17, 12]","[1301.2048192771085, 1327.188940092166, 1352.112676056338, 1377.258235919235, 1405.6399132321042, 1437.603993344426, 1486.2385321100917]",1707.0,1518.4534270650263
633,"[6148.124582878227, 4396.080272870291, 2977.567779125295, 3482.648722228604, 5273.312686351873, 5153.807509638351, 7449.283935645106]","[2288417.5762635255, 2317251.178339128, 2349396.7243909733, 2325968.243616221, 2277350.9714845326, 2292168.1183270416, 2162918.0487861964]","[16, 13, 10, 11, 13, 18, 23]","[1288.2703777335985, 1312.4050632911392, 1332.6478149100258, 1356.3579277864992, 1385.355424906467, 1410.9961894393032, 1450.4756575265808]",1754.0,1477.7651083238313
634,"[3693.146448642247, 3927.126516220682, 5452.716922080858, 6792.1532114225, 5389.2057479037285, 5353.786713994289, 6957.272080701292]","[2321206.9558766754, 2316594.430523501, 2298127.071071415, 2251200.5009352895, 2316280.3943563756, 2313181.244532516, 2255333.419546661]","[15, 11, 17, 26, 15, 13, 15]","[1278.737049827331, 1306.4516129032259, 1331.2788906009246, 1359.2029365495544, 1390.5579399141632, 1421.0526315789473, 1465.2345958168457]",1732.0,1496.5357967667437
635,"[5527.846317953758, 8685.15605195285, 7148.440546065602, 4777.796958523042, 4692.466691715528, 5533.916988289317, 6082.605832746146]","[2275937.39266125, 2240125.2758985832, 2289158.042964469, 2331491.2324592746, 2341439.983114504, 2328055.2482003416, 2172627.5341631444]","[16, 27, 21, 14, 12, 13, 17]","[1262.5426205552849, 1288.910989557434, 1326.5097236438075, 1357.068062827225, 1383.1376734258272, 1413.3042529989095, 1461.1048478015784]",1734.0,1494.809688581315
636,"[3226.061291739659, 5905.394416532825, 3878.497516555392, 6040.272320498708, 4833.402831032804, 6536.817543712267, 5422.089320047844]","[2329271.059711572, 2312790.5588676105, 2333598.246464706, 2270333.611593792, 2325091.774931124, 2297031.739162952, 2196178.0961544667]","[13, 16, 12, 15, 11, 14, 16]","[1256.4226854095978, 1280.6324110671937, 1304.4791142425768, 1329.9127757824526, 1358.4905660377358, 1388.3235136582753, 1428.8864388092613]",1783.0,1453.7296690970275
637,"[6046.906422742445, 5214.519075211185, 6348.131676582369, 6052.601447388842, 3634.1266374434563, 5413.265747418142, 4545.17882627568]","[2279655.89136159, 2284515.260543318, 2277459.489934515, 2282001.825395603, 2331352.0223917053, 2297188.678125719, 2294679.327813859]","[14, 15, 16, 16, 12, 16, 12]","[1268.7224669603524, 1293.4131736526947, 1317.0731707317073, 1341.6149068322982, 1372.1545791424035, 1410.9961894393032, 1452.914798206278]",1759.0,1473.564525298465
638,"[5346.713800568945, 3919.967068313325, 4432.293758584137, 6046.406051728811, 6706.273089220698, 3738.0387331467664, 3637.4529515875843]","[2278215.8041693573, 2289668.2337650983, 2339106.5982469623, 2306686.0724709034, 2309302.3698114874, 2346847.6109265992, 2288132.1329507893]","[15, 14, 12, 18, 18, 9, 12]","[1265.625, 1288.910989557434, 1317.0731707317073, 1343.701399688958, 1366.3679493937796, 1393.5483870967741, 1435.2159468438538]",1770.0,1464.406779661017
639,"[5530.001599224919, 6626.853061973777, 4338.4533690985845, 5103.167482563243, 5947.608569825223, 7269.198799906421, 5775.538686281323]","[2279330.794786227, 2281712.6808919236, 2315680.1468917415, 2321666.1508928975, 2332343.7341970336, 2242905.289005111, 2259503.2930248096]","[18, 19, 9, 16, 15, 21, 12]","[1285.0768468021815, 1307.1104387291982, 1330.5954825462013, 1354.2319749216301, 1380.927011188066, 1413.3042529989095, 1453.7296690970275]",1753.0,1478.6081003993154
640,"[7023.678235761014, 4169.400039718282, 4583.194165849542, 3859.807958038871, 7123.977359883989, 4802.303343501557, 5984.429129179984]","[2297609.168652162, 2338322.5412523537, 2329654.728947038, 2334704.709320519, 2335162.77719407, 2315427.3346865033, 2228575.497314913]","[17, 12, 12, 11, 15, 17, 18]","[1283.1683168316831, 1307.1104387291982, 1333.3333333333333, 1362.0599054125066, 1391.304347826087, 1420.2739726027398, 1470.2212138400453]",1723.0,1504.3528728961114
641,"[6190.68632433596, 3469.6273495553605, 3904.4890096616255, 4948.332002311984, 6790.801865527076, 9004.095415554388, 5576.979601306479]","[2299650.282436131, 2347023.4419590896, 2332938.235034056, 2328748.573881178, 2304813.3031147327, 2277759.4500565897, 2230724.7818996687]","[21, 9, 11, 13, 19, 22, 17]","[1290.8366533864541, 1314.4016227180527, 1331.9630010277492, 1354.9398849973863, 1382.4, 1417.167851284855, 1465.2345958168457]",1738.0,1491.3693901035674
642,"[3174.8541020861426, 1986.3091053969113, 2768.353886793692, 1751.293776505151, 624.1107824259574, 1860.6564566847646, 989.3014307518596]","[818611.6779542489, 812718.4441574373, 821621.3784508915, 838573.5501933921, 852535.3287938577, 820528.1719700114, 816503.907576821]","[12, 11, 17, 12, 8, 11, 11]","[3526.530612244898, 3620.1117318435754, 3697.5748930099858, 3751.0853835021708, 3795.02196193265, 3857.1428571428573, 3969.3721286370596]",642.0,4037.3831775700933
643,"[4044.96806724377, 5879.668598806749, 4742.226772514975, 4734.19964772257, 5907.142067523955, 5039.177375753089, 3122.395322671948]","[2324621.719412943, 2298540.650707086, 2305566.1719815233, 2348782.06479989, 2327921.4584532287, 2335314.183914911, 2292543.4443057184]","[13, 18, 17, 12, 14, 13, 10]","[1263.157894736842, 1285.0768468021815, 1309.7524002021223, 1338.1517811048013, 1370.7033315705976, 1405.6399132321042, 1441.6017797552836]",1774.0,1461.1048478015784
644,"[5169.030738498085, 2706.2623696815667, 5340.011637837518, 6682.342845286477, 3717.0636883189877, 6810.977186762188, 6818.152580139132]","[2306309.8422352555, 2354034.8994297087, 2317063.1880335994, 2300605.1179980743, 2322355.817846208, 2272348.1807449744, 2209108.398057074]","[17, 8, 16, 17, 12, 16, 15]","[1275.5905511811025, 1298.5971943887776, 1321.1009174311926, 1347.193347193347, 1375.0663129973475, 1402.5974025974026, 1447.2361809045226]",1753.0,1478.6081003993154
645,"[4413.52798045368, 4691.40164324668, 3617.292657340283, 4561.777941253303, 7462.797780934423, 4527.455446769025, 6895.135587825471]","[2327073.640450158, 2319221.918661917, 2355031.9054168034, 2311204.6633104384, 2277713.3573557367, 2319510.356158068, 2195412.7907717284]","[14, 11, 8, 12, 23, 11, 18]","[1287.6304023845007, 1307.7699293642786, 1327.188940092166, 1352.8183716075157, 1384.6153846153845, 1411.764705882353, 1452.1008403361345]",1749.0,1481.9897084048027
646,"[6031.497633558377, 5854.98786791704, 4186.865715763312, 5778.09883555422, 5259.09330227509, 3856.8398085165436, 3857.6557271580564]","[2308973.8765037707, 2325036.248454693, 2301904.887322357, 2300120.5154151856, 2310098.1428834684, 2323088.9538567, 2294364.487104622]","[14, 15, 11, 19, 13, 13, 10]","[1271.2113781265325, 1294.7052947052948, 1317.0731707317073, 1345.096004151531, 1376.5268189060012, 1410.2285092491838, 1454.5454545454545]",1751.0,1480.2969731581952
647,"[4858.730874132766, 3049.030008810614, 2651.732404052589, 4023.751931187325, 6698.609222541146, 6448.593971105204, 5017.60691836853]","[2303040.9045059797, 2349162.05693402, 2332427.023066624, 2318400.420630076, 2297852.741259604, 2297618.7467745594, 2198949.8254725873]","[15, 7, 9, 11, 19, 14, 14]","[1263.157894736842, 1285.0768468021815, 1309.7524002021223, 1334.0195573854865, 1360.6299212598426, 1395.0484391819161, 1441.6017797552836]",1765.0,1468.5552407932012
648,"[4590.872403420477, 3220.5863926943057, 4674.79206855522, 6808.981252722482, 4942.78771001219, 6507.063154371504, 6313.209924010601]","[2312371.9339973587, 2331424.7391229277, 2304990.499977214, 2302877.3802487245, 2322819.02552384, 2314858.319113406, 2232816.941207722]","[13, 10, 13, 18, 14, 16, 15]","[1272.459499263623, 1298.5971943887776, 1324.4762391415431, 1349.297241020302, 1378.723404255319, 1407.1661237785017, 1452.1008403361345]",1747.0,1483.6863194046937
649,"[4614.831497234151, 3774.3541271923254, 4702.811922988753, 7601.225543752782, 7057.628170038916, 5266.060482422362, 4712.675595268626]","[2309844.08126507, 2323533.091991746, 2323967.482158534, 2260575.2422721516, 2286609.8372995993, 2323323.9674037523, 2238340.8629283407]","[14, 12, 14, 20, 17, 11, 12]","[1303.1674208144796, 1326.5097236438075, 1350.0, 1372.8813559322034, 1400.32414910859, 1424.1758241758241, 1459.4594594594594]",1742.0,1487.9448909299656
650,"[3995.8151027190997, 2746.824795301521, 4062.8316781101644, 4564.728297321861, 4987.377470365493, 6013.93950615842, 7594.533438238819]","[2306719.7757353764, 2326427.647944227, 2332322.1626198445, 2302098.3648662684, 2319134.611752603, 2325179.5152616645, 2176310.321668045]","[17, 8, 10, 15, 15, 16, 18]","[1290.1941264310603, 1316.4042661249366, 1338.8429752066115, 1363.4928984744872, 1391.304347826087, 1416.3934426229507, 1461.1048478015784]",1737.0,1492.2279792746115
651,"[3240.0222740527993, 4191.286741413987, 5699.8576099363845, 6342.228727391962, 6304.760326985052, 3640.4415041271814, 5676.433990437631]","[2324710.490152061, 2282603.5032075094, 2319050.062559676, 2291665.6203367733, 2318303.167531861, 2361260.4974716334, 2229759.6770035457]","[9, 14, 16, 20, 17, 7, 17]","[1275.5905511811025, 1297.2972972972973, 1321.1009174311926, 1351.40771637122, 1382.4, 1408.695652173913, 1448.8541084404696]",1753.0,1478.6081003993154
652,"[5856.370039933691, 4819.59002588345, 4109.87931590736, 5597.75992373307, 6254.720897567941, 8258.345802514663, 4471.138936327043]","[2269994.9867338347, 2292631.3226422565, 2291966.3518687272, 2338949.6031742273, 2272462.910710671, 2252310.394116178, 2290398.1505122823]","[21, 18, 14, 13, 24, 21, 11]","[1281.899109792285, 1310.4145601617795, 1334.7064881565398, 1362.7760252365931, 1395.799676898223, 1433.6283185840707, 1480.2969731581952]",1719.0,1507.8534031413612
653,"[4150.868898842596, 4795.875054018311, 6086.277346167712, 7232.308267265848, 4986.851502051557, 6397.9000974277615, 8031.042067407349]","[2290803.467275361, 2285579.876104471, 2265092.40251442, 2258066.1408492946, 2344894.910121893, 2198624.8385984097, 2222965.0199601226]","[13, 16, 20, 25, 12, 18, 20]","[1286.3523573200991, 1313.0699088145896, 1339.5348837209303, 1369.255150554675, 1394.298009682625, 1428.8864388092613, 1481.142857142857]",1716.0,1510.4895104895104
654,"[3726.2174939605725, 3137.777049124909, 4239.9452131857515, 6688.307743357432, 5544.804137831349, 3522.0540427867445, 4138.758250209382]","[2311422.92127863, 2329434.1423418834, 2320597.199187367, 2265870.7571088932, 2318853.5341291204, 2347037.376269036, 2326345.3207808216]","[16, 9, 15, 20, 18, 9, 10]","[1260.7003891050583, 1280.6324110671937, 1303.8229376257545, 1328.5494618144542, 1362.7760252365931, 1395.799676898223, 1440.8004446914954]",1761.0,1471.8909710391822
655,"[3544.316955242348, 4811.781636716943, 4525.416213320049, 4848.399712035153, 9514.003187545482, 6239.1617728540705, 5278.42906300045]","[2342180.0490809944, 2308811.634494381, 2325004.5307206707, 2317173.2946932046, 2288798.106551696, 2300233.3926922577, 2234197.465488428]","[10, 18, 13, 12, 22, 20, 14]","[1270.5882352941176, 1297.9469203805709, 1325.153374233129, 1350.7034914017718, 1383.876134543513, 1421.0526315789473, 1474.4027303754267]",1717.0,1509.6097845078625
656,"[4395.686136969982, 5650.336768904691, 3482.686574724554, 5784.059808306103, 4186.603998246573, 2583.2598758464715, 5007.4563978183605]","[2327565.1425277567, 2297516.108683357, 2339734.129112665, 2306489.5205524564, 2337430.8869525036, 2360982.014195925, 2260326.534953184]","[12, 17, 12, 15, 12, 7, 13]","[1253.9912917271408, 1281.2654473554128, 1305.793450881612, 1333.3333333333333, 1362.7760252365931, 1390.5579399141632, 1434.4216934144993]",1771.0,1463.579898362507
657,"[5416.407307942866, 4825.681030623965, 5950.559953324035, 2175.082230374655, 3420.601388168015, 7548.744615510454, 5251.717304879001]","[2323065.2890822073, 2318933.8019756735, 2286447.8355475618, 2360680.003238481, 2324400.924294789, 2260945.682127047, 2281544.077476487]","[13, 16, 17, 8, 11, 25, 16]","[1281.2654473554128, 1301.8583626318432, 1322.4489795918366, 1349.297241020302, 1377.258235919235, 1407.1661237785017, 1455.362156092083]",1741.0,1488.799540493969
658,"[6227.925668015383, 4792.078231490981, 5656.9282812809615, 7502.557234463433, 4612.134755737154, 5820.853059616293, 3002.4129247199353]","[2299306.274884725, 2315972.5903869662, 2303485.3164602453, 2307811.120660357, 2332400.0732115693, 2288495.498142022, 2310449.8829723606]","[20, 16, 14, 19, 13, 16, 11]","[1275.5905511811025, 1307.1104387291982, 1332.6478149100258, 1364.9289099526065, 1396.551724137931, 1423.3937397034597, 1457.8177727784027]",1752.0,1479.4520547945206
659,"[2027.7728704292406, 4261.594003405779, 6229.228570884271, 5704.042926061134, 4433.369691754754, 4579.329819671048, 4950.782759686756]","[2365642.5718630943, 2287539.6184213953, 2266872.5894854157, 2324307.1749334773, 2298987.4184756614, 2346672.807042714, 2291576.0080487304]","[5, 12, 22, 16, 14, 12, 12]","[1271.2113781265325, 1294.7052947052948, 1318.413021363174, 1344.3983402489628, 1372.8813559322034, 1399.5680345572355, 1438.4017758046614]",1769.0,1465.2345958168457
660,"[3334.2605791135575, 7007.3422779225675, 4829.680893813023, 5325.520970668717, 4998.794797785878, 5599.821151709064, 7749.420106037611]","[2331701.2013792717, 2294086.308413903, 2321552.5878828955, 2303018.599116813, 2307386.375183952, 2273059.8515042025, 2153144.161456664]","[13, 18, 10, 19, 14, 16, 25]","[1284.440039643211, 1306.4516129032259, 1328.5494618144542, 1348.595213319459, 1380.1916932907347, 1420.2739726027398, 1461.1048478015784]",1746.0,1484.5360824742268
661,"[5369.974401613529, 4355.669815902883, 4351.7969838609715, 3684.265650322621, 3564.4319545642848, 4015.5892379530237, 1353.6882179349457]","[2303644.48665887, 2272724.545690973, 2316720.6475531645, 2290752.3126255027, 2324925.7965357443, 2351870.435298609, 2322124.8648321168]","[15, 15, 14, 20, 11, 12, 6]","[1269.9657030867222, 1297.2972972972973, 1323.12404287902, 1349.297241020302, 1380.1916932907347, 1408.695652173913, 1448.8541084404696]",1755.0,1476.923076923077
662,"[1914.591643425245, 3125.0553512662777, 6570.9427083438195, 5416.10478319814, 5170.197634073468, 5153.674371547669, 5594.858866245494]","[2357539.391500124, 2295924.2165830955, 2262958.532336713, 2303485.8220784133, 2310759.8644191045, 2305582.8531398852, 2245828.874834292]","[7, 11, 19, 19, 12, 16, 15]","[1278.737049827331, 1296.648324162081, 1321.7746047934727, 1348.595213319459, 1376.5268189060012, 1410.2285092491838, 1453.7296690970275]",1753.0,1478.6081003993154
663,"[4751.557700829671, 7199.8681816752905, 5228.426136363816, 5558.1865630237035, 6381.268493784435, 4439.40834759085, 3948.1464343266352]","[2297065.2910787165, 2298294.9722056696, 2254047.452429924, 2291265.713611049, 2305817.743262977, 2301704.074100393, 2249414.5724240304]","[14, 17, 15, 17, 19, 16, 12]","[1265.625, 1292.123629112662, 1327.8688524590164, 1357.068062827225, 1384.6153846153845, 1414.8471615720523, 1458.6381541924593]",1744.0,1486.2385321100917
664,"[4923.041744336331, 4537.78361874212, 1876.9239453730188, 3210.723633527617, 5891.37703984385, 2502.7045036438767, 5038.518604899763]","[2299161.8010188635, 2325033.2888468495, 2368966.982913454, 2352877.9066000124, 2289413.430246439, 2358440.996345147, 2215068.2248777887]","[13, 13, 6, 10, 16, 6, 14]","[1281.899109792285, 1307.7699293642786, 1333.3333333333333, 1353.5248041775458, 1375.7961783439491, 1398.8127361036159, 1432.8358208955224]",1781.0,1455.362156092083
665,"[5231.582738080085, 5046.976644064881, 3180.3601253870756, 3196.9730860512623, 3263.9261821201108, 5170.436750926075, 5783.399703522973]","[2300406.974273679, 2321032.1224980443, 2350829.9432278275, 2341017.904647175, 2352706.6742061134, 2256440.1625910257, 2253126.3218361842]","[15, 15, 9, 12, 9, 14, 13]","[1288.2703777335985, 1312.4050632911392, 1338.8429752066115, 1362.0599054125066, 1384.6153846153845, 1410.9961894393032, 1450.4756575265808]",1757.0,1475.241889584519
666,"[4619.8647315371845, 4235.858181781786, 5600.340304124901, 4422.590951993665, 4913.890404236546, 7772.921143815964, 5741.271269775367]","[2288871.372339165, 2275230.3269756157, 2300053.6705980697, 2310466.283837495, 2308962.0938777654, 2260089.5525479335, 2258892.6731496584]","[18, 21, 17, 14, 13, 20, 16]","[1306.4516129032259, 1329.9127757824526, 1358.4905660377358, 1387.5802997858673, 1413.3042529989095, 1445.6218627997769, 1488.799540493969]",1713.0,1513.1348511383537
667,"[3364.29062807373, 5692.96506428757, 4318.171728472987, 5484.045585743756, 4190.649697683974, 4573.7015783903535, 2627.0372236017533]","[2338276.248555101, 2266122.327780686, 2287597.4352637194, 2317151.169428657, 2295632.613428604, 2336547.238614731, 2331683.0229969737]","[9, 18, 15, 15, 11, 15, 5]","[1276.847290640394, 1301.2048192771085, 1327.8688524590164, 1354.9398849973863, 1383.876134543513, 1409.4616639477977, 1444.0111420612814]",1766.0,1467.7236693091734
668,"[5562.501165093091, 3645.7788316922793, 6481.210333560746, 6388.21706228454, 5485.414485651383, 5801.626134399552, 4227.103126273255]","[2300806.425827554, 2340269.3918108693, 2259067.1870066687, 2307297.616507067, 2288390.7705661766, 2342844.54177481, 2297140.320540805]","[19, 12, 19, 17, 22, 15, 10]","[1274.3362831858408, 1299.899699097292, 1326.5097236438075, 1357.068062827225, 1388.3235136582753, 1421.0526315789473, 1469.3877551020407]",1727.0,1500.868558193399
669,"[4742.091164536972, 5780.788463336118, 1804.4496551144484, 7488.738024272828, 4704.175043713736, 4678.7344040173375, 4602.265917915817]","[2306929.795685874, 2324571.499367272, 2367244.515709215, 2266430.303142682, 2331071.093003994, 2283957.7641323726, 2306015.5739060566]","[15, 14, 5, 20, 14, 16, 11]","[1265.625, 1296.0, 1322.4489795918366, 1347.193347193347, 1377.258235919235, 1407.1661237785017, 1449.6644295302012]",1757.0,1475.241889584519
670,"[3210.6007018284695, 4176.087308237005, 4854.198358943081, 4403.333186728849, 5209.1172911989215, 6048.161729588322, 5703.849524288166]","[2330587.792854575, 2294706.0140332794, 2316043.589059798, 2305121.948293011, 2327197.1221095156, 2344776.7827852652, 2201786.684184135]","[12, 16, 12, 14, 15, 13, 17]","[1258.863525983487, 1282.5333993072736, 1308.4300858152449, 1337.4613003095976, 1368.532206969377, 1394.298009682625, 1437.603993344426]",1762.0,1471.05561861521
671,"[3618.6561139080773, 5597.1778173579105, 4334.347389122453, 4663.7122150662935, 6808.776022891231, 4725.262607044426, 6279.8364308612345]","[2317033.6649834774, 2301089.4095314103, 2333763.856384502, 2316628.1071246974, 2277129.957834197, 2318299.114147191, 2228684.1839305614]","[11, 15, 12, 12, 18, 13, 16]","[1276.218611521418, 1299.248120300752, 1326.5097236438075, 1357.068062827225, 1384.6153846153845, 1412.5340599455042, 1456.1797752808989]",1745.0,1485.3868194842407
672,"[3539.0693184174875, 4545.125322461395, 6944.938210850527, 5991.797988625636, 3897.1197377096532, 3849.7920948192277, 7231.500994721516]","[2355594.9098433964, 2327397.5246470496, 2268179.2682314194, 2284288.0969760567, 2311891.6012006956, 2306778.8460167274, 2131486.995099082]","[8, 15, 20, 19, 13, 13, 23]","[1288.910989557434, 1306.4516129032259, 1329.2307692307693, 1361.3445378151262, 1392.7995701235895, 1426.52724270776, 1474.4027303754267]",1728.0,1500.0
673,"[6230.450953236287, 5013.025660625727, 4463.314796487821, 4145.633904376786, 4678.087264366517, 4016.0187033705215, 5671.606042872767]","[2258675.5693759364, 2329788.007400298, 2286357.5042913547, 2322009.1267339126, 2322956.7130428916, 2328821.1537944493, 2212683.806101981]","[18, 14, 15, 12, 10, 14, 17]","[1268.7224669603524, 1294.7052947052948, 1319.0839694656488, 1343.0051813471503, 1366.3679493937796, 1398.8127361036159, 1444.8160535117056]",1758.0,1474.4027303754267
674,"[2104.0373903623663, 6226.8770983362665, 4963.657043743248, 5270.177748311878, 4913.8586391838435, 4166.580149225872, 6953.428219797561]","[2336386.3076170823, 2299133.157451137, 2302149.3550560693, 2318610.9369540364, 2336948.8270429624, 2326956.2983127083, 2222411.6782751787]","[7, 16, 16, 13, 14, 14, 16]","[1266.2432828529556, 1290.8366533864541, 1317.0731707317073, 1342.3096841015017, 1369.9788583509514, 1398.8127361036159, 1444.8160535117056]",1755.0,1476.923076923077
675,"[5967.008415809994, 4949.945538016132, 6481.071506284948, 4651.812905978942, 3821.4146619132093, 4176.517839221108, 5440.900988256492]","[2302056.8408255074, 2261892.161161965, 2273412.244841539, 2338394.553685552, 2314372.826653972, 2290902.8904819563, 2252914.5953517742]","[19, 17, 19, 12, 11, 16, 17]","[1280.0, 1308.4300858152449, 1340.2275077559461, 1368.532206969377, 1392.7995701235895, 1424.9587685541505, 1463.579898362507]",1746.0,1484.5360824742268
676,"[3827.572027699146, 6060.851870589752, 5599.420483316465, 5351.765947997017, 7063.133290905705, 6029.680467543829, 4758.083065571607]","[2317382.6070770086, 2299047.096034331, 2331324.3114009607, 2328543.794749652, 2314538.013215049, 2336646.0664228117, 2191651.479285218]","[11, 20, 12, 15, 20, 12, 16]","[1259.4752186588921, 1288.2703777335985, 1313.7354282818044, 1338.1517811048013, 1363.4928984744872, 1398.0582524271845, 1450.4756575265808]",1746.0,1484.5360824742268
677,"[4587.399652242864, 5102.311548353654, 7122.4027936160865, 2435.10008959972, 5533.439097440498, 5122.226755398852, 4393.400537144156]","[2328323.0153167, 2310558.917780355, 2301050.7083363165, 2375738.148832355, 2332337.453983858, 2329793.548866407, 2247914.3966168687]","[13, 14, 18, 5, 15, 16, 10]","[1263.157894736842, 1281.899109792285, 1312.4050632911392, 1338.8429752066115, 1367.8100263852243, 1404.878048780488, 1441.6017797552836]",1772.0,1462.7539503386004
678,"[3715.495411181183, 4710.493481132284, 5647.490671651491, 4905.621329161056, 4573.579992797351, 7060.73458367151, 5475.867022673335]","[2294084.4465543637, 2308901.476148721, 2320444.3900005133, 2322417.9380487013, 2329806.1052611023, 2296937.861872986, 2232371.7424395685]","[14, 19, 16, 13, 13, 18, 13]","[1289.55223880597, 1314.4016227180527, 1338.8429752066115, 1362.0599054125066, 1387.5802997858673, 1419.4961664841182, 1465.2345958168457]",1734.0,1494.809688581315
679,"[3322.7284303456777, 8917.236808258504, 3334.520879170064, 5659.890112727817, 4788.077309493293, 5502.331859066661, 5757.063723501393]","[2318057.48443624, 2278952.083922543, 2349253.25498433, 2299357.1171528376, 2332918.6584817544, 2315880.3369610584, 2269986.0671199327]","[12, 24, 10, 17, 11, 18, 13]","[1269.3437806072477, 1299.899699097292, 1331.9630010277492, 1358.4905660377358, 1388.3235136582753, 1420.2739726027398, 1462.7539503386004]",1740.0,1489.655172413793
680,"[5060.238596914709, 2685.648344271903, 4696.648856184461, 2599.5486401047, 3472.658657689791, 2584.4168411914247, 2998.878871401144]","[2311574.7859071176, 2324317.914250854, 2332211.565387992, 2365238.1522706216, 2331422.0744317425, 2357766.259465087, 2209114.5172987985]","[13, 9, 11, 7, 10, 8, 14]","[1268.7224669603524, 1291.4798206278026, 1315.0684931506848, 1338.8429752066115, 1362.7760252365931, 1388.3235136582753, 1425.7425742574258]",1789.0,1448.8541084404696
681,"[5271.176778526297, 5986.912118003836, 4766.13230092021, 5847.947547796443, 5482.920161737304, 6372.395055582818, 5078.548932233903]","[2318223.385155234, 2283839.5018518977, 2315908.88700377, 2305403.9040283486, 2319364.2432303904, 2345234.8953774613, 2258744.0208260263]","[15, 21, 17, 17, 14, 14, 14]","[1268.1017612524463, 1296.0, 1324.4762391415431, 1354.9398849973863, 1383.1376734258272, 1415.6198798470782, 1463.579898362507]",1736.0,1493.0875576036867
682,"[4115.225767002453, 2972.755171587057, 4449.654867014772, 2485.2802025533506, 3244.6561978212735, 4083.0137338759114, 2713.4687478044493]","[1769576.659515212, 1768305.3684189904, 1772089.104574031, 1805194.9461741496, 1787546.116865645, 1792525.80242965, 1754286.8928729803]","[15, 14, 13, 4, 12, 13, 11]","[1647.8067387158296, 1673.3376371852808, 1701.904136572554, 1732.6203208556149, 1775.3424657534247, 1820.2247191011236, 1866.0907127429805]",1366.0,1897.510980966325
683,"[5702.091537608952, 4414.773051478065, 3782.500703687499, 2550.2567904290327, 3182.4354037141165, 5384.207687244138, 1950.52362851207]","[1717989.0366722974, 1735447.3254236456, 1750385.2293058082, 1760973.1505821024, 1727310.5854982245, 1739529.72046572, 1758830.3566534936]","[18, 18, 12, 14, 9, 21, 12]","[1697.4459724950884, 1737.265415549598, 1775.3424657534247, 1806.2717770034844, 1839.6025550035486, 1876.9007965242579, 1931.4456035767512]",1314.0,1972.6027397260275
684,"[3688.448524156019, 5472.2374570881275, 4844.58130285654, 3800.525861826018, 7581.759831865993, 4929.808343194817, 5104.993737540682]","[2343250.635695361, 2290192.989271489, 2336844.955911767, 2302955.249807631, 2277409.5670842296, 2307384.8722606306, 2236521.5399937755]","[10, 16, 9, 14, 21, 15, 14]","[1276.218611521418, 1295.352323838081, 1315.0684931506848, 1338.1517811048013, 1370.7033315705976, 1404.1170097508125, 1448.04469273743]",1752.0,1479.4520547945206
