Sim Instant,Robot State,Machines State,Machine CT,Machines Breakdowns,Machines Idle Time,Buffers State
68546.21975670825,"('M1', 'M2')","[False, False, True, False, False, False, False]","[1958.4634216202357, 2077.1581744457044, 2142.0693673971327, 2211.1683792486533, 2284.8739918902747, 2284.8739918902747, 2284.8739918902747]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 58503.7120960073, 36483.4279277292, 67436.88114564169, 65039.220590203695, 62599.85823057196, 61662.64175794007]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
68796.88208591063,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1965.6252024545895, 2023.4377084091363, 2084.7540026033525, 2219.2542608358267, 2293.229402863688, 2293.229402863688, 2293.229402863688]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 59496.83299268757, 36627.02249779918, 67436.88114564169, 65039.220590203695, 62599.85823057196, 61662.64175794007]","[(0, 0), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 1)]"
68896.88208591063,"('M3', 'M4')","[False, False, True, False, False, False, False]","[1968.4823453117324, 2026.3788848797246, 2087.7843056336555, 2222.48006728744, 2296.562736197021, 2296.562736197021, 2296.562736197021]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 59496.83299268757, 36627.02249779918, 67436.88114564169, 65039.220590203695, 62599.85823057196, 61662.64175794007]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
69007.75552393211,"('M4', 'M5')","[False, False, True, False, False, False, False]","[1971.6501578266316, 2029.6398683509444, 2091.1441067858214, 2156.4923601228784, 2300.2585174644037, 2300.2585174644037, 2300.2585174644037]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 59496.83299268757, 36627.02249779918, 68569.93993120531, 65039.220590203695, 62599.85823057196, 61662.64175794007]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
69208.39163835479,"('M5', 'M6')","[False, False, True, False, False, False, False]","[1977.3826182387083, 2035.5409305398468, 2097.223989041054, 2162.762238698587, 2232.5287625275737, 2306.9463879451596, 2306.9463879451596]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 59496.83299268757, 36627.02249779918, 68569.93993120531, 66082.2725433884, 62599.85823057196, 61662.64175794007]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
69369.10557517997,"('M6', 'M7')","[False, False, True, False, False, False, False]","[1981.9744450051421, 2040.2678110347051, 2102.094108338787, 2167.784549224374, 2237.7130830703218, 2237.7130830703218, 2312.303519172666]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 59496.83299268757, 36627.02249779918, 68569.93993120531, 66082.2725433884, 63683.02646522039, 61662.64175794007]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
69469.10557517997,"('M7', 'OutputStock')","[False, False, True, False, False, False, False]","[1984.831587862285, 2043.2089875052934, 2105.12441136909, 2170.909549224374, 2240.9388895219345, 2240.9388895219345, 2240.9388895219345]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 59496.83299268757, 36627.02249779918, 68569.93993120531, 66082.2725433884, 63683.02646522039, 62755.76284807484]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
69569.10557517997,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[1987.6887307194277, 2046.1501639758815, 2108.154714399393, 2174.034549224374, 2244.1646959735476, 2244.1646959735476, 2244.1646959735476]","[1, 1, 0, 0, 0, 1, 1]","[64039.43254309496, 59496.83299268757, 36627.02249779918, 68569.93993120531, 66082.2725433884, 63683.02646522039, 62755.76284807484]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
69689.99618856682,"('M1', 'M2')","[False, False, True, False, False, False, False]","[1935.8332274601894, 2049.705770251965, 2111.8180663202065, 2177.812380892713, 2248.064393179575, 2248.064393179575, 2248.064393179575]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 59496.83299268757, 36627.02249779918, 68569.93993120531, 66082.2725433884, 63683.02646522039, 62755.76284807484]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
69940.8541686072,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1942.8015046835333, 1998.3101191030628, 2057.083946135506, 2185.651692768975, 2256.1565860841033, 2256.1565860841033, 2256.1565860841033]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 60489.94709534375, 36770.04469708543, 68569.93993120531, 66082.2725433884, 63683.02646522039, 62755.76284807484]","[(0, 0), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 1)]"
70040.8541686072,"('M3', 'M4')","[False, False, True, False, False, False, False]","[1945.579282461311, 2001.1672619602057, 2060.025122606094, 2188.776692768975, 2259.382392535716, 2259.382392535716, 2259.382392535716]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 60489.94709534375, 36770.04469708543, 68569.93993120531, 66082.2725433884, 63683.02646522039, 62755.76284807484]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
70151.99908361184,"('M4', 'M5')","[False, False, True, False, False, False, False]","[1948.66664121144, 2004.3428309603382, 2063.294090694466, 2125.8181540488436, 2262.9677123745755, 2262.9677123745755, 2262.9677123745755]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 60489.94709534375, 36770.04469708543, 69703.0385758804, 66082.2725433884, 63683.02646522039, 62755.76284807484]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
70352.79497793966,"('M5', 'M6')","[False, False, True, False, False, False, False]","[1954.2443049427684, 2010.0798565125617, 2069.1998522923427, 2131.902878119384, 2198.5248430606143, 2269.444999288376, 2269.444999288376]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 60489.94709534375, 36770.04469708543, 69703.0385758804, 67125.87998864545, 63683.02646522039, 62755.76284807484]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
70513.6127401145,"('M6', 'M7')","[False, False, True, False, False, False, False]","[1958.7114650031808, 2014.6746497175573, 2073.929786473956, 2136.7761436398337, 2203.5503981285783, 2203.5503981285783, 2274.632669035952]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 60489.94709534375, 36770.04469708543, 69703.0385758804, 67125.87998864545, 64766.71586798008, 62755.76284807484]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
70613.6127401145,"('M7', 'OutputStock')","[False, False, True, False, False, False, False]","[1961.4892427809584, 2017.5317925747001, 2076.8709629445443, 2139.8064466701367, 2206.6753981285783, 2206.6753981285783, 2206.6753981285783]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 60489.94709534375, 36770.04469708543, 69703.0385758804, 67125.87998864545, 64766.71586798008, 63849.33057590616]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
70713.6127401145,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[1964.2670205587362, 2020.388935431843, 2079.8121394151326, 2142.8367497004397, 2209.8003981285783, 2209.8003981285783, 2209.8003981285783]","[1, 1, 0, 0, 0, 1, 1]","[65162.318361566686, 60489.94709534375, 36770.04469708543, 69703.0385758804, 67125.87998864545, 64766.71586798008, 63849.33057590616]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
70834.18531875755,"('M1', 'M2')","[False, False, True, False, False, False, False]","[1914.4374410475014, 2023.8338662502156, 2083.358391728163, 2146.490464204774, 2213.5682912111733, 2213.5682912111733, 2213.5682912111733]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 60489.94709534375, 36770.04469708543, 69703.0385758804, 67125.87998864545, 64766.71586798008, 63849.33057590616]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
71085.18834166473,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1921.2213065314793, 1974.5885650462426, 2031.0053811904208, 2154.0966164140827, 2221.412135677023, 2221.412135677023, 2221.412135677023]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 61483.2782454941, 36913.31990562009, 69703.0385758804, 67125.87998864545, 64766.71586798008, 63849.33057590616]","[(0, 0), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 1)]"
71185.18834166473,"('M3', 'M4')","[False, False, True, False, False, False, False]","[1923.924009234182, 1977.3663428240204, 2033.8625240475637, 2157.1269194443857, 2224.537135677023, 2224.537135677023, 2224.537135677023]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 61483.2782454941, 36913.31990562009, 69703.0385758804, 67125.87998864545, 64766.71586798008, 63849.33057590616]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
71295.9381385232,"('M4', 'M5')","[False, False, True, False, False, False, False]","[1926.9172469871135, 1980.4427260700888, 2037.0268039578057, 2096.939357015388, 2227.99806682885, 2227.99806682885, 2227.99806682885]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 61483.2782454941, 36913.31990562009, 70836.2278339333, 67125.87998864545, 64766.71586798008, 63849.33057590616]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
71497.0185424823,"('M5', 'M6')","[False, False, True, False, False, False, False]","[1932.3518524995216, 1986.0282928467304, 2042.771958356637, 2102.8534865435972, 2166.576319469161, 2234.281829452572, 2234.281829452572]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 61483.2782454941, 36913.31990562009, 70836.2278339333, 68169.02314922899, 64766.71586798008, 63849.33057590616]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
71657.92431475711,"('M6', 'M7')","[False, False, True, False, False, False, False]","[1936.7006571555976, 1990.497897632142, 2047.3692661359175, 2107.586009257562, 2171.4522519623365, 2171.4522519623365, 2239.3101348361597]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 61483.2782454941, 36913.31990562009, 70836.2278339333, 68169.02314922899, 65850.12167034787, 63849.33057590616]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
71757.92431475711,"('M7', 'OutputStock')","[False, False, True, False, False, False, False]","[1939.4033598583003, 1993.2756754099198, 2050.2264089930604, 2110.5271857281505, 2174.4825549926395, 2174.4825549926395, 2174.4825549926395]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 61483.2782454941, 36913.31990562009, 70836.2278339333, 68169.02314922899, 65850.12167034787, 64942.71631805178]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
71857.92431475711,"('InputStock', 'M1')","[False, False, True, False, False, False, False]","[1942.106062561003, 1996.0534531876974, 2053.083551850203, 2113.4683621987388, 2177.512858022943, 2177.512858022943, 2177.512858022943]","[1, 1, 0, 0, 0, 1, 1]","[66285.93491311438, 61483.2782454941, 36913.31990562009, 70836.2278339333, 68169.02314922899, 65850.12167034787, 64942.71631805178]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
71978.88501329254,"('M1', 'M2')","[False, False, True, False, False, False, False]","[1894.1811845603302, 1999.4134725914596, 2056.5395718083582, 2117.026029802722, 2181.1783337361376, 2181.1783337361376, 2181.1783337361376]","[1, 1, 0, 0, 0, 1, 1]","[67409.67390911395, 61483.2782454941, 36913.31990562009, 70836.2278339333, 68169.02314922899, 65850.12167034787, 64942.71631805178]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
72229.87506213418,"('M2', 'M3')","[False, False, False, False, False, False, False]","[1900.7861858456363, 1952.158785463086, 2006.385418392616, 2124.40809006277, 2188.7840927919447, 2188.7840927919447, 2188.7840927919447]","[1, 1, 0, 0, 0, 1, 1]","[67409.67390911395, 62476.97491712191, 37056.89075474135, 70836.2278339333, 68169.02314922899, 65850.12167034787, 64942.71631805178]","[(0, 0), (0, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 1)]"
72329.87506213418,"('M3', 'M4')","[False, False, True, False, False, False, False]","[1903.4177647930046, 1954.8614881657886, 2009.1631961703938, 2127.349266533358, 2191.8143958222477, 2191.8143958222477, 2191.8143958222477]","[1, 1, 0, 0, 0, 1, 1]","[67409.67390911395, 62476.97491712191, 37056.89075474135, 70836.2278339333, 68169.02314922899, 65850.12167034787, 64942.71631805178]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
72440.58991443418,"('M4', 'M5')","[False, False, True, False, False, False, False]","[1906.3313135377416, 1957.853781471194, 2012.238608734283, 2069.7311404124052, 2195.1693913464906, 2195.1693913464906, 2195.1693913464906]","[1, 1, 0, 0, 0, 1, 1]","[67409.67390911395, 62476.97491712191, 37056.89075474135, 71970.16475754428, 68169.02314922899, 65850.12167034787, 64942.71631805178]","[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 1)]"
