Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
837,"[3741.0653302224655, 4064.174684914445, 35107.906069251396, 525.5323831331018, 4449.510311764351, 7239.399809821542, 1989.8351596385528, 3867.9475467353604]","[2283499.8358451724, 2172134.6354045034, 2407421.3009520373, 784167.3616182728, 2248715.554130544, 2259409.329377396, 2372029.097392606, 2336881.276017066]","[13, 16, 9, 12, 21, 18, 5, 10]","[1111.969111969112, 1282.5333993072736, 9855.513307984791, 1201.112140871177, 1264.3902439024391, 1291.4798206278026, 1316.4042661249366, 1347.193347193347]",1897.0,1366.3679493937796
838,"[4048.5308605794708, 3952.0876356625663, 45778.543713822924, 2177.865883667163, 4766.163198232854, 5769.519012339361, 4420.402077536949, 6163.838096304489]","[2301990.5656830673, 2165939.9522111267, 2269149.671949389, 742196.6808894546, 2277054.0266285175, 2234211.4984045643, 2338865.724769059, 2272453.8300711974]","[12, 16, 16, 16, 12, 19, 11, 12]","[1119.1709844559587, 1285.0768468021815, 10007.722007722008, 1201.6689847009736, 1265.0073206442166, 1294.7052947052948, 1323.12404287902, 1355.6485355648535]",1886.0,1374.3372216330858
839,"[2526.477900772503, 2574.6507222217733, 20078.42031505237, 2767.1516568165744, 5727.053751111836, 7257.98664806537, 4456.176183217109, 6830.65017984893]","[2304418.761588556, 2249540.0046256613, 2457709.181427727, 768588.4784932625, 2269451.2173241475, 2290717.49123386, 2299404.8387393197, 2215671.5883746836]","[9, 8, 8, 16, 19, 17, 12, 16]","[1117.7231565329885, 1279.3682132280355, 9931.034482758621, 1194.4700460829492, 1263.157894736842, 1296.648324162081, 1327.8688524590164, 1364.2105263157894]",1870.0,1386.096256684492
840,"[2248.4043280560213, 6371.4464763287415, 41132.45287001655, 416.77383837388817, 5520.7600489858705, 4458.447150611413, 3387.259222401705, 6286.486283372613]","[2295891.806786087, 2162307.3844331303, 2329669.6380791697, 750600.9555295585, 2283904.3283146378, 2331839.4679710716, 2336868.4150653863, 2204177.088925042]","[9, 14, 15, 5, 18, 12, 9, 17]","[1099.703012303776, 1251.569290197972, 10285.714285714286, 1176.5773944620971, 1237.2315035799522, 1263.7737688932227, 1294.7052947052948, 1334.7064881565398]",1904.0,1361.3445378151262
841,"[5018.133472367571, 4469.046114659045, 17362.355057030978, 1053.938525593928, 4054.063815280117, 2535.5699449125973, 5549.0196404006, 3698.4506485436377]","[2264256.992497694, 2155298.035307875, 2475068.935139963, 746985.8735675559, 2325169.221220675, 2323233.4798010834, 2302978.578841268, 2196488.333157238]","[17, 16, 5, 15, 9, 6, 15, 11]","[1104.8593350383633, 1273.0844793713163, 9855.513307984791, 1192.8209848136216, 1253.3849129593812, 1280.0, 1308.4300858152449, 1340.9208484221417]",1904.0,1361.3445378151262
842,"[6645.639439282231, 4466.320425414958, 22343.756027527434, 339.87110053286585, 5606.864795263596, 5460.5209978867615, 4028.7619024945734, 3165.793942751466]","[2204144.753588173, 2106754.001029568, 2416157.4090261906, 787349.2937234287, 2247532.7455494264, 2293813.5819781865, 2316907.516108906, 2247445.727513639]","[24, 14, 11, 10, 19, 15, 11, 9]","[1109.1142490372272, 1276.847290640394, 9931.034482758621, 1198.8899167437557, 1261.3138686131388, 1287.6304023845007, 1315.0684931506848, 1347.8939157566303]",1895.0,1367.8100263852243
843,"[2764.0235326425227, 4693.879844235092, 25684.392055971246, 711.1474179868611, 3737.4927700100707, 4449.667273781667, 5487.887880422177, 6410.826553196194]","[2303045.1848239363, 2126107.2616401264, 2421479.2490016306, 802732.9567102349, 2299633.145509156, 2296442.672567223, 2305302.689690581, 2179964.970247904]","[11, 14, 13, 15, 15, 15, 14, 19]","[1104.8593350383633, 1281.2654473554128, 9425.454545454546, 1197.7818853974122, 1261.9279454722493, 1288.910989557434, 1318.413021363174, 1356.3579277864992]",1880.0,1378.723404255319
844,"[4654.571191238592, 4097.35999697357, 30234.41989553588, 1901.960363669028, 6599.968374091273, 3298.8887663712258, 5098.059877721835, 5115.573827708305]","[2295611.8009437555, 2169699.975588906, 2374587.0776803363, 739789.2174598111, 2273236.4295567838, 2338007.0480155484, 2274152.761206249, 2241055.036540595]","[13, 14, 12, 15, 16, 8, 15, 14]","[1106.746370623399, 1277.4765894529326, 9600.0, 1191.7241379310344, 1257.0320077594567, 1283.8038632986627, 1308.4300858152449, 1343.701399688958]",1897.0,1366.3679493937796
845,"[3102.3764264863216, 2318.0532862214895, 30778.315333403367, 1060.797661612804, 5011.360692469845, 6597.412547097322, 6147.28685119273, 3050.870031839951]","[2301038.90139207, 2199471.05067588, 2389267.946660187, 772717.978832639, 2307803.522927399, 2271638.517185678, 2306911.169755714, 2275968.9826390725]","[11, 8, 11, 12, 16, 18, 15, 12]","[1108.1658828559214, 1276.847290640394, 9459.85401459854, 1187.9010082493126, 1250.965250965251, 1280.0, 1319.755600814664, 1360.6299212598426]",1880.0,1378.723404255319
846,"[4470.986428531235, 4847.75318349274, 50584.620545911275, 1748.0262777994087, 4926.567940601565, 2727.4568370444395, 3655.344255906184, 5834.992726752641]","[2272413.2928803107, 2177720.6250079283, 2339148.190148634, 753053.9052324572, 2316622.430710148, 2345016.889394996, 2328027.9412920824, 2243889.202321686]","[16, 16, 18, 15, 16, 8, 12, 15]","[1105.8020477815699, 1281.2654473554128, 9357.40072202166, 1193.9198526024873, 1258.2524271844661, 1285.7142857142858, 1312.4050632911392, 1351.40771637122]",1880.0,1378.723404255319
847,"[3836.339309272404, 4594.996951194883, 26498.449164585312, 1624.064719372669, 1944.5864565467166, 6719.981456909782, 4806.448832033601, 4655.29847570294]","[2277001.1303342236, 2156677.5935250996, 2444186.0754325963, 777746.7625682517, 2330085.012535561, 2278875.7351572607, 2333927.785949375, 2274488.636807321]","[18, 12, 9, 16, 7, 18, 12, 13]","[1116.760017233951, 1290.8366533864541, 9459.85401459854, 1201.6689847009736, 1265.0073206442166, 1293.4131736526947, 1327.8688524590164, 1362.7760252365931]",1878.0,1380.1916932907347
848,"[4913.58021223944, 3729.8754404222805, 43676.23951303818, 1571.3641937589741, 5082.068372003877, 4164.468859470713, 2206.7090918641543, 4613.059095102767]","[2262587.370595399, 2194672.1677711396, 2441715.120628074, 714298.7169397539, 2307884.8090509237, 2346558.731259775, 2338572.2729358347, 2240274.7576499023]","[19, 13, 14, 14, 17, 9, 8, 15]","[1111.015859408487, 1281.899109792285, 9893.129770992366, 1200.0, 1261.9279454722493, 1288.910989557434, 1313.7354282818044, 1345.096004151531]",1898.0,1365.6480505795573
849,"[5961.553294119455, 5646.751075772914, 43672.52434577772, 1723.0380982309473, 6738.771650518216, 4573.79600756258, 5567.203090809355, 5003.55527531211]","[2265452.28676588, 2108928.807185138, 2360876.9129481334, 775740.0243739433, 2259025.0307848854, 2315104.4667867958, 2281520.628314203, 2189092.059980937]","[16, 21, 16, 17, 21, 13, 15, 15]","[1115.3184165232358, 1294.7052947052948, 9425.454545454546, 1205.5813953488373, 1269.9657030867222, 1297.9469203805709, 1328.5494618144542, 1371.4285714285713]",1856.0,1396.551724137931
850,"[3410.609680029232, 7485.226104098488, 19593.988696251454, 1018.3057761843086, 3276.246060996763, 4650.169363066705, 7914.119632484583, 3687.338848963033]","[2267643.7695951606, 2101793.8754329975, 2415191.781162917, 797059.4871404241, 2334514.9379664925, 2301353.0765665295, 2245670.641212248, 2224703.436312976]","[13, 23, 9, 13, 11, 12, 20, 12]","[1085.8818600754084, 1266.2432828529556, 8937.931034482759, 1176.5773944620971, 1238.4137601528905, 1267.4816625916872, 1299.899699097292, 1338.8429752066115]",1903.0,1362.0599054125066
851,"[4909.065509826149, 3262.4328768437285, 45277.37608889374, 2775.1183955263405, 5066.438896232047, 5030.188980399632, 4905.386142272841, 3834.835609611717]","[2289967.6345589836, 2248373.8514544577, 2347372.726657555, 742846.0546189183, 2271714.632865385, 2281505.536180789, 2316047.9847281175, 2249430.901725324]","[15, 12, 15, 16, 14, 18, 15, 10]","[1123.050259965338, 1279.3682132280355, 10536.585365853658, 1204.4609665427508, 1268.1017612524463, 1294.0589116325511, 1323.12404287902, 1359.2029365495544]",1879.0,1379.4571580627994
852,"[2384.7977316635684, 4295.204114451228, 46490.13950612618, 1872.2814477332654, 4983.984939195753, 4787.553931379299, 8016.962934281183, 3048.617828355801]","[2310431.9819296985, 2078379.7636378147, 2370273.5813293746, 774828.0862885684, 2293686.4041654444, 2304893.4632966826, 2251418.271280309, 2286143.8941536453]","[9, 15, 16, 19, 13, 15, 23, 12]","[1114.359415305245, 1287.6304023845007, 9707.865168539325, 1202.784222737819, 1263.7737688932227, 1290.1941264310603, 1324.4762391415431, 1369.255150554675]",1858.0,1395.0484391819161
853,"[3671.742384816239, 4122.967522425105, 34686.121787256685, 1739.7312400688045, 5179.440900774026, 5674.657015196339, 4499.704843991308, 4561.329511516045]","[2269938.220374089, 2160182.4879480787, 2424802.11226859, 748462.3474762018, 2289430.5481009674, 2282840.6720113168, 2225306.0357242166, 2124364.3317714306]","[14, 13, 11, 15, 16, 15, 15, 18]","[1101.104502973662, 1263.7737688932227, 9931.034482758621, 1186.2700228832953, 1250.3617945007236, 1274.3362831858408, 1301.2048192771085, 1343.0051813471503]",1895.0,1367.8100263852243
854,"[3656.311062140886, 3258.9992542012847, 43983.3092200727, 1549.4430941932715, 4499.520638203537, 4494.030564086127, 6673.640376614103, 4657.105139681535]","[2285953.2713995357, 2177563.606949481, 2356114.059490145, 764410.6749361759, 2306325.061730239, 2319894.08582463, 2283518.2486207793, 2173544.1198971663]","[15, 8, 15, 18, 16, 11, 18, 17]","[1104.388581167448, 1268.1017612524463, 10125.0, 1195.0207468879669, 1253.9912917271408, 1278.737049827331, 1312.4050632911392, 1355.6485355648535]",1874.0,1383.1376734258272
855,"[4518.480700681342, 3932.745860725717, 37490.93664710511, 973.9019145463, 3492.5315697408514, 4488.208415247048, 5665.157834246508, 6084.172234654831]","[2285728.731744869, 2190567.270833847, 2343418.454030349, 728379.2244149499, 2302553.240134211, 2328765.234000047, 2289750.763950515, 2188590.292296323]","[13, 14, 16, 9, 12, 11, 14, 17]","[1109.5890410958905, 1271.2113781265325, 10085.603112840467, 1190.6293063849334, 1250.3617945007236, 1269.9657030867222, 1299.248120300752, 1341.6149068322982]",1899.0,1364.9289099526065
856,"[1850.5717866664315, 2450.229826774703, 21461.47352887433, 277.56871507374456, 1292.2931543342854, 1657.9281070307386, 1756.408044953289, 2023.111025406673]","[860330.9508885453, 788550.0020258013, 898818.4960770161, 263500.9754233477, 890868.9718301406, 880036.2845907165, 884358.2136361552, 839915.8449207502]","[11, 18, 13, 11, 13, 12, 10, 16]","[2899.3288590604025, 3314.5780051150896, 27574.468085106382, 3145.631067961165, 3293.519695044473, 3353.169469598965, 3424.0422721268164, 3502.7027027027025]",729.0,3555.5555555555557
857,"[4694.705411241938, 2144.820613585706, 33502.45605039883, 1256.4256159075348, 4204.94296810323, 4056.3010671349552, 3392.1328156128698, 3302.397000249868]","[2249438.5766387694, 2239761.786605256, 2440116.739510722, 765032.2636753183, 2288117.377615915, 2308933.469358341, 2330610.16759047, 2298989.5051155337]","[19, 8, 10, 15, 13, 14, 11, 9]","[1118.2053494391716, 1285.7142857142858, 9969.23076923077, 1202.784222737819, 1265.0073206442166, 1291.4798206278026, 1317.7427554651754, 1352.112676056338]",1888.0,1372.8813559322034
858,"[2840.805719892416, 4652.07964646962, 50955.75595022789, 282.78852035215743, 5326.066433481494, 3326.5615301376824, 5273.455677409581, 7831.387732732881]","[2302074.9619210963, 2153552.755541532, 2274654.5825013467, 792336.434476673, 2294113.3529041633, 2333082.762048047, 2239838.302078227, 2069816.378211364]","[9, 14, 20, 9, 16, 10, 23, 23]","[1093.6708860759493, 1254.5982575024202, 9818.181818181818, 1173.9130434782608, 1236.6412213740457, 1265.625, 1301.2048192771085, 1352.112676056338]",1875.0,1382.4
859,"[5331.140412585904, 4272.633991711515, 30825.507516227168, 861.9234825702744, 5282.254552646721, 4374.339213857022, 4892.760501949022, 5010.912165521701]","[2263432.804923794, 2221807.560384924, 2412797.9283925802, 779966.9024859427, 2324012.173248656, 2278780.2025901233, 2267751.868812786, 2121980.1096527292]","[18, 14, 12, 10, 13, 15, 18, 21]","[1126.4667535853976, 1293.4131736526947, 9931.034482758621, 1207.265952491849, 1271.2113781265325, 1295.352323838081, 1323.12404287902, 1365.6480505795573]",1862.0,1392.0515574650913
860,"[2267.142433428811, 3668.877079948517, 56598.94052052428, 1510.3520114768264, 4536.714152153234, 8248.188751675341, 3437.354435745414, 4861.967360521871]","[2288284.3735593245, 2158576.031078339, 2287402.6241763607, 768913.0221262586, 2316422.529449378, 2237758.538443754, 2344254.213206109, 2255303.4424135815]","[12, 9, 17, 15, 14, 23, 8, 10]","[1115.7985363753767, 1281.899109792285, 10164.70588235294, 1206.1423918101443, 1265.0073206442166, 1290.1941264310603, 1321.1009174311926, 1357.7789418543741]",1875.0,1382.4
861,"[2595.224829767452, 3389.3454709919383, 70485.187243656, 1044.1453680864252, 4741.346433061592, 8373.99091301212, 6543.68108797281, 4705.919340833316]","[2302483.8471621023, 2191081.738338841, 2261777.3519947673, 781448.0843197369, 2283019.940855373, 2269407.6159251444, 2295871.8630873705, 2263471.6565404385]","[11, 10, 25, 16, 15, 22, 16, 12]","[1119.6544276457882, 1282.5333993072736, 10285.714285714286, 1205.020920502092, 1264.3902439024391, 1294.7052947052948, 1331.9630010277492, 1377.258235919235]",1843.0,1406.4026044492675
862,"[5623.146318000196, 5661.7524476990375, 30129.50341959362, 1519.13886266753, 5236.107085534438, 6682.420381736847, 5305.52046193443, 5659.529206511599]","[2264457.0864222497, 2175295.8568769675, 2375273.899306555, 785140.6089467338, 2288578.984446108, 2303121.5488601453, 2316899.8975297096, 2217433.1418310134]","[20, 13, 13, 15, 18, 16, 15, 17]","[1131.3836752509822, 1310.4145601617795, 9564.575645756458, 1220.3389830508474, 1286.3523573200991, 1314.4016227180527, 1346.4935064935064, 1389.8123324396784]",1830.0,1416.3934426229507
863,"[3173.219960273062, 5028.594746892811, 48598.72482666421, 566.0005154331324, 5444.214414673916, 5249.432625051531, 3332.384977765598, 3350.238630557667]","[2291553.021271976, 2149112.4848694294, 2284685.009951612, 756894.423517107, 2286355.1434723088, 2323948.8595314706, 2273965.019210316, 2287024.4068235434]","[11, 16, 17, 14, 17, 15, 14, 12]","[1124.5119305856833, 1294.0589116325511, 9818.181818181818, 1207.265952491849, 1271.2113781265325, 1299.248120300752, 1327.8688524590164, 1362.7760252365931]",1870.0,1386.096256684492
864,"[4441.913603043973, 4756.717647909209, 54515.538318445586, 2100.0421464899155, 3571.6774331837833, 3772.6834920076735, 5038.876372958588, 3766.4541024260006]","[2262976.617153527, 2082289.38776001, 2344786.034485844, 776602.75092392, 2309743.3579734066, 2338468.5218314426, 2306038.844912472, 2296207.4451436778]","[18, 17, 22, 20, 13, 10, 14, 11]","[1104.8593350383633, 1286.3523573200991, 9323.741007194245, 1198.8899167437557, 1259.4752186588921, 1283.8038632986627, 1313.7354282818044, 1352.8183716075157]",1882.0,1377.258235919235
865,"[5436.194036183549, 8217.20080512818, 47614.284195899796, 1835.437497290965, 7096.840702571071, 3113.7994103010274, 4173.558333763451, 5572.454142434816]","[2225091.788011213, 2142364.8876628554, 2272778.273301158, 842194.342933977, 2259817.615287992, 2353913.8136063498, 2307985.499962378, 2204483.7079508295]","[21, 23, 22, 13, 20, 9, 14, 17]","[1104.388581167448, 1312.4050632911392, 8281.15015974441, 1205.020920502092, 1273.7100737100736, 1307.1104387291982, 1338.1517811048013, 1379.4571580627994]",1846.0,1404.1170097508125
866,"[3440.4238384442783, 4294.905782789019, 45809.013433891036, 1888.424216949865, 3800.661274922438, 3640.415621959159, 6601.998468230376, 5929.365490379803]","[2298769.651418519, 2166706.0433708155, 2325142.547429916, 768551.7785519529, 2297224.8629684774, 2307852.8985715015, 2255111.289039626, 2159307.9635269614]","[12, 11, 16, 15, 13, 12, 23, 16]","[1110.0642398286939, 1280.6324110671937, 9635.687732342007, 1195.0207468879669, 1259.4752186588921, 1288.2703777335985, 1316.4042661249366, 1356.3579277864992]",1875.0,1382.4
867,"[2079.062692162214, 4682.524448497943, 59885.63197348127, 1732.433738281406, 5946.391953809732, 5844.982132284245, 3141.7427922515494, 4672.038461970137]","[2319743.4833728033, 2147491.8449034505, 2258415.2876181104, 735312.9426651766, 2296970.605547894, 2273476.3339743204, 2322043.806503542, 2234014.246209354]","[9, 14, 20, 15, 18, 17, 12, 12]","[1115.3184165232358, 1278.1065088757396, 10046.511627906977, 1196.6759002770084, 1257.64192139738, 1285.7142857142858, 1316.4042661249366, 1352.8183716075157]",1881.0,1377.9904306220096
868,"[1975.8254525471023, 5113.676259034381, 34561.82251993676, 1410.9512966115242, 3666.487409955296, 4876.9480876383495, 4705.937516970415, 4001.3927847807086]","[2302700.2577916896, 2127484.0332823163, 2360599.6055261767, 816578.8318407119, 2308098.985732339, 2260196.9926395505, 2259118.455787792, 2248406.575823426]","[9, 16, 14, 13, 11, 17, 16, 12]","[1096.4467005076142, 1266.2432828529556, 9425.454545454546, 1181.4038286235186, 1248.5549132947976, 1279.3682132280355, 1310.4145601617795, 1347.193347193347]",1896.0,1367.0886075949368
869,"[3939.216209790723, 3749.379267845196, 41735.36436445136, 2301.825944628904, 3761.265186756145, 3391.290323913738, 5428.565478584312, 2090.330772955276]","[2289048.4243670893, 2100363.383963595, 2383573.57390864, 778371.9330908541, 2318578.0858463836, 2312872.6387297236, 2299455.600039169, 2271083.042655012]","[15, 17, 15, 13, 11, 11, 14, 8]","[1094.1325453777965, 1262.5426205552849, 9564.575645756458, 1183.0214513920585, 1243.1654676258993, 1266.8621700879764, 1301.8583626318432, 1345.7943925233644]",1896.0,1367.0886075949368
870,"[3101.3703046358833, 4493.795043596901, 27444.252117357482, 188.40784245819455, 5819.120048667983, 5163.028055704549, 6152.144926985564, 3256.646263249745]","[2318389.3667896152, 2148878.024579168, 2376650.670915604, 817710.235641367, 2247302.7508981815, 2251605.10838689, 2297073.3819693876, 2320632.2695036046]","[9, 15, 13, 15, 20, 16, 17, 9]","[1112.9240017174752, 1285.7142857142858, 9564.575645756458, 1197.2286374133948, 1261.9279454722493, 1290.8366533864541, 1317.7427554651754, 1353.5248041775458]",1881.0,1377.9904306220096
871,"[5746.498499212747, 4032.327819708112, 42494.16915742987, 1232.0928187747957, 3845.117933062969, 5072.866572124712, 3629.1524887235996, 4391.814510235059]","[2254751.477481312, 2177231.866478798, 2352300.7002202575, 787193.0828115025, 2301188.1626381306, 2281265.956956133, 2256208.317512046, 2257844.2873976463]","[22, 12, 14, 15, 17, 16, 12, 13]","[1115.7985363753767, 1294.7052947052948, 9425.454545454546, 1206.703910614525, 1272.459499263623, 1303.1674208144796, 1331.2788906009246, 1364.9289099526065]",1869.0,1386.8378812199037
872,"[4027.5442639145954, 4454.222946943866, 40895.29915417124, 2456.9407237681844, 5996.937578794006, 4050.8471539667626, 8026.488216578167, 6004.446939787401]","[2246260.143932649, 2194620.1213987293, 2410350.090499369, 763789.2572382771, 2287741.161238935, 2275742.28589013, 2281552.5970917027, 2212434.4618596835]","[17, 13, 14, 21, 16, 17, 23, 21]","[1108.1658828559214, 1283.8038632986627, 9635.687732342007, 1200.5558128763316, 1263.7737688932227, 1292.123629112662, 1327.8688524590164, 1373.6089030206676]",1852.0,1399.5680345572355
873,"[2976.6561946371016, 4943.198533344183, 36184.6812232035, 2877.9712502151783, 5284.882953442199, 4026.4834882344353, 3787.85792272259, 6394.913874433321]","[2297998.618382854, 2123771.1223104666, 2376000.583444528, 723514.7142673922, 2259218.788431566, 2293048.17223179, 2317960.2768683163, 2196359.814905465]","[11, 15, 12, 18, 13, 14, 12, 19]","[1105.8020477815699, 1274.3362831858408, 9707.865168539325, 1190.0826446280992, 1250.3617945007236, 1276.218611521418, 1306.4516129032259, 1342.3096841015017]",1901.0,1363.4928984744872
874,"[1976.2733754228636, 1136.4800658352488, 11110.249548384161, 513.9209550619968, 1576.0211715217051, 1299.607188496677, 1419.0886930496622, 1256.2380976960658]","[713040.600397562, 682782.5671218776, 738345.5713795179, 249728.09837297836, 720157.8210674749, 719537.3058002501, 730595.6163757424, 725589.6864588165]","[14, 10, 10, 15, 21, 14, 17, 15]","[3451.398135818908, 4018.6046511627906, 28800.0, 3740.2597402597403, 3927.2727272727275, 4012.3839009287926, 4127.388535031847, 4249.180327868852]",602.0,4305.647840531561
875,"[4137.829262606173, 4556.1608172167225, 55569.05786845365, 1454.25156759178, 2594.9196724260255, 4194.189895550287, 4657.429011159689, 4629.989503402879]","[2282922.0181494392, 2205374.0113581745, 2225496.3953342587, 765543.9267977367, 2325704.6207733415, 2297467.492875789, 2293297.9942766516, 2258926.976371166]","[12, 18, 22, 13, 11, 15, 12, 12]","[1125.9774109470027, 1294.7052947052948, 9931.034482758621, 1206.703910614525, 1268.1017612524463, 1296.648324162081, 1327.8688524590164, 1362.0599054125066]",1872.0,1384.6153846153845
876,"[5403.33807513031, 2943.482710386338, 32486.819186606408, 2213.602931593485, 3337.498301755981, 6441.985986081458, 4908.781533386865, 4228.099569754753]","[2279723.879129921, 2223297.139752097, 2399178.391901616, 780647.1345860155, 2312348.767152536, 2259968.018497878, 2298891.0605520094, 2275730.3574883547]","[17, 8, 11, 11, 12, 23, 15, 12]","[1129.4117647058824, 1296.648324162081, 10046.511627906977, 1212.9153018249883, 1274.3362831858408, 1300.551931761164, 1333.3333333333333, 1374.3372216330858]",1852.0,1399.5680345572355
877,"[5280.074030527883, 2446.3521969402655, 47676.246934778916, 582.5320889870547, 3996.277344775036, 4407.144107558234, 3153.4730688957065, 5554.369747532533]","[2284295.1147940825, 2192785.556649152, 2355272.3490004167, 778490.8927245827, 2313030.4346230356, 2313557.759765317, 2315848.961022171, 2215483.896134811]","[16, 6, 16, 11, 13, 13, 10, 14]","[1103.9182282793868, 1271.8351324828263, 9671.641791044776, 1188.9908256880733, 1252.1739130434783, 1278.737049827331, 1305.1359516616315, 1339.5348837209303]",1907.0,1359.2029365495544
878,"[5599.984766643171, 4348.233140255362, 21827.440841475283, 1364.9026126417118, 3396.958762653859, 3971.7920708879024, 6070.015571923839, 4946.386046084985]","[2258243.6952093467, 2171886.6676650667, 2421226.004802317, 801842.5106175834, 2329190.2328642095, 2296944.4967013807, 2276555.9462107252, 2242272.8622218827]","[19, 14, 8, 17, 11, 14, 17, 14]","[1111.969111969112, 1284.440039643211, 9671.641791044776, 1201.112140871177, 1261.3138686131388, 1286.3523573200991, 1319.755600814664, 1367.0886075949368]",1855.0,1397.3045822102426
879,"[3019.369356011007, 4734.5148028915755, 39289.895976271066, 1213.4809223932982, 5354.34111681606, 5524.496412721778, 6563.380261596781, 4778.678473523497]","[2292299.1305954065, 2095188.1299291025, 2339437.0693441066, 744436.683368115, 2314819.6122428062, 2247440.5410569077, 2271593.922306209, 2205651.691300833]","[11, 18, 15, 10, 14, 18, 14, 13]","[1122.077922077922, 1281.899109792285, 10245.05928853755, 1202.226345083488, 1266.2432828529556, 1297.2972972972973, 1327.188940092166, 1354.9398849973863]",1889.0,1372.1545791424035
880,"[4713.228015277836, 4387.324674350554, 37508.88421631058, 618.6015751437653, 4489.841302249998, 3940.158507525043, 4668.984758849066, 4546.770719812617]","[2286153.158453685, 2190305.7755569466, 2386568.2410674305, 814520.918177549, 2334368.2951984666, 2281002.7411075733, 2294906.8622557083, 2207333.163146587]","[15, 10, 15, 12, 10, 15, 14, 19]","[1125.4884932696482, 1301.2048192771085, 9564.575645756458, 1210.0840336134454, 1276.218611521418, 1307.1104387291982, 1340.9208484221417, 1381.6631130063965]",1844.0,1405.6399132321042
881,"[3082.7253766845843, 3477.817367020276, 43222.028562047555, 1240.8390057770846, 6032.763226847406, 5606.458222668566, 2312.525469865174, 4063.8471532609547]","[2311650.0690211295, 2142531.004759663, 2328340.1524414383, 759917.4949526354, 2246138.752472934, 2294705.7995628566, 2355654.0357415113, 2208083.4572281693]","[11, 14, 15, 17, 19, 16, 4, 17]","[1121.5923842492427, 1291.4798206278026, 9781.132075471698, 1205.020920502092, 1269.9657030867222, 1295.352323838081, 1317.7427554651754, 1357.068062827225]",1872.0,1384.6153846153845
882,"[3684.865404290723, 4704.0233474738425, 20460.83360180114, 1456.268403334529, 5127.96020602812, 5367.461966155339, 3129.8803836521597, 5231.408277776412]","[2266893.6869644164, 2076339.851035438, 2437505.31727918, 793088.2147229272, 2300405.953191473, 2311140.8528765417, 2287877.112582709, 2236830.6994148735]","[14, 17, 8, 11, 18, 17, 10, 13]","[1109.1142490372272, 1285.0768468021815, 9391.304347826086, 1196.6759002770084, 1263.7737688932227, 1292.123629112662, 1320.4279164544066, 1363.4928984744872]",1862.0,1392.0515574650913
883,"[4488.612830076091, 3905.495461713977, 30544.24878627724, 1818.1725258863041, 4470.8864556375775, 3832.096711518378, 5764.494425008314, 3046.246371642007]","[2288903.0656081503, 2211669.36060977, 2354333.476345637, 731792.4288922499, 2316174.090121806, 2311849.7329850057, 2300883.1703475006, 2252708.9831636897]","[13, 14, 11, 11, 11, 13, 16, 11]","[1111.492281303602, 1276.218611521418, 9744.36090225564, 1190.6293063849334, 1255.8139534883721, 1285.7142857142858, 1310.4145601617795, 1347.8939157566303]",1886.0,1374.3372216330858
884,"[3343.1642556246065, 3154.777684871538, 33248.19731990738, 602.3554815795918, 6311.473035279524, 5432.757530207509, 6600.586709833794, 3960.9406300905353]","[2311513.958178219, 2241385.9525878765, 2392011.612763954, 759812.7781888868, 2288354.891343563, 2308234.804188363, 2265688.2076937114, 2230020.540588369]","[10, 10, 13, 7, 19, 16, 20, 12]","[1115.3184165232358, 1272.459499263623, 10245.05928853755, 1192.2723091076357, 1258.2524271844661, 1290.8366533864541, 1323.12404287902, 1361.3445378151262]",1873.0,1383.876134543513
885,"[2156.7441101005907, 7590.319255175219, 26835.329218633895, 648.8611361399516, 6343.86835170804, 5705.682313793304, 4591.011462852479, 4845.256571789155]","[2316671.830322815, 1959256.5408431424, 2400697.6510699335, 807330.0103612422, 2267392.6610288606, 2309276.79900161, 2299566.007911152, 2213050.68909941]","[9, 22, 10, 12, 16, 14, 13, 16]","[1107.2191371208885, 1286.3523573200991, 9224.199288256228, 1195.5719557195573, 1259.4752186588921, 1288.910989557434, 1317.7427554651754, 1359.2029365495544]",1868.0,1387.5802997858673
886,"[3208.2811657338043, 2956.8893471028914, 26627.368955842216, 1394.3682740513805, 5286.518728339688, 7499.248095535038, 4461.444213687543, 4031.0413597307916]","[2297513.348501788, 2240510.1951768775, 2410189.661310726, 750607.2354218852, 2306128.9910732964, 2257658.1621719445, 2294313.0482650357, 2256692.5799906286]","[12, 12, 11, 10, 16, 21, 16, 11]","[1114.8387096774193, 1274.3362831858408, 9893.129770992366, 1187.3568483737974, 1250.965250965251, 1282.5333993072736, 1318.413021363174, 1355.6485355648535]",1885.0,1375.0663129973475
887,"[4005.2022363254614, 2667.206128352502, 23157.482367990095, 2282.3749518742216, 3441.5401336714604, 4511.691112752448, 4973.99416147068, 6512.596425099174]","[2293729.623439016, 2198779.448111841, 2443339.9095426304, 772727.4884529917, 2338552.87802544, 2294999.427146293, 2246071.887954338, 2165993.868692262]","[15, 15, 7, 19, 11, 12, 18, 18]","[1136.842105263158, 1305.1359516616315, 10164.70588235294, 1222.065063649222, 1284.440039643211, 1308.4300858152449, 1344.3983402489628, 1387.5802997858673]",1840.0,1408.695652173913
