Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
52,"[1030.1161419561872, 423.2361399621358, 768.1469306851084, 5540.7079939835785, 5653.224226213573, 5145.440460692025, 4401.718368524225, 4754.212695031572]","[613993.4745488164, 304278.9531058621, 278720.52567386796, 2269593.852794394, 2269825.4590618513, 2266960.081375627, 2307246.172123537, 2259400.3218629663]","[22, 12, 12, 17, 18, 19, 13, 16]","[1820.2247191011236, 2151.0373443983403, 1095.983086680761, 1151.4882274544648, 1181.9425444596443, 1215.1898734177216, 1246.1538461538462, 1280.0]",1994.0,1299.899699097292
53,"[1331.3155689403868, 666.5310299031012, 483.5928264238588, 2182.19039736003, 3563.747315891087, 4475.654811874707, 3656.876826482895, 4214.647249691111]","[595771.6722921839, 294130.7310165922, 240502.14117144444, 2290352.445555103, 2259506.622107853, 2249161.3060726477, 2279680.682391772, 2186852.756293521]","[10, 15, 13, 10, 16, 18, 12, 16]","[1829.2166549047283, 2151.0373443983403, 1101.104502973662, 1154.0516473731077, 1174.9773345421577, 1201.6689847009736, 1227.8540975840833, 1261.9279454722493]",2016.0,1285.7142857142858
54,"[3101.575006528971, 2195.505188754739, 153.98507904369492, 4340.531624763037, 6686.8348199556285, 6192.5210770635695, 4811.147342140742, 4918.0541026552]","[611983.4359629538, 314303.78502981353, 256300.80371959225, 2274320.608959681, 2252203.0553867794, 2278473.5040102275, 2297919.9089907105, 2214724.7315798015]","[13, 12, 11, 16, 25, 18, 13, 19]","[1833.097595473833, 2136.850783182193, 1096.9107067287346, 1152.0, 1179.7906235776059, 1207.8285181733459, 1237.8223495702007, 1276.218611521418]",1996.0,1298.5971943887776
55,"[977.9016504470677, 1867.7883973847113, 1229.2033585498943, 5463.748757947284, 5869.859635358947, 5384.345630067893, 7132.001822670746, 5069.748705356239]","[621727.3906082683, 302909.395582165, 258972.3425025951, 2272511.213103506, 2192182.4465945116, 2239173.4452336747, 2289693.728421126, 2159490.222314453]","[17, 14, 18, 17, 21, 15, 19, 15]","[1856.733524355301, 2189.189189189189, 1118.6879585671127, 1172.3202170963366, 1194.4700460829492, 1218.6177715091678, 1246.1538461538462, 1281.899109792285]",1989.0,1303.1674208144796
56,"[196.96699435049524, 566.5505041865807, 57.12185269677033, 5116.805028283372, 5552.7145804396605, 3772.937884882757, 6274.321026363859, 5649.104278246123]","[556394.2639675296, 306191.15776061034, 268644.0732329109, 2291798.9858170366, 2211375.7254333585, 2299261.873496341, 2246960.40323802, 2210351.5466140346]","[9, 14, 18, 15, 20, 11, 22, 16]","[1838.2978723404256, 2165.4135338345864, 1106.746370623399, 1161.8108471537428, 1187.3568483737974, 1210.6492293320878, 1234.2857142857142, 1271.8351324828263]",2000.0,1296.0
57,"[3245.250831034992, 640.668327948844, 760.1711496128194, 4832.098696773407, 4390.650002770198, 5706.8184006961865, 5913.19645623474, 2769.560729967075]","[562075.6653076166, 301167.656731252, 231639.6394791089, 2250250.7074977877, 2298259.0868106005, 2276889.2410401767, 2202758.7224373166, 2264229.643103039]","[13, 12, 14, 13, 13, 16, 21, 10]","[1833.097595473833, 2140.37985136251, 1097.8398983481575, 1148.936170212766, 1169.6750902527076, 1195.5719557195573, 1223.7960339943343, 1257.64192139738]",2028.0,1278.1065088757396
58,"[1572.9016246681313, 546.4220748975679, 1354.362965103938, 5237.283695644982, 5235.722233276742, 4583.435882060488, 4219.733674272005, 4354.369412344]","[611689.6829331822, 296153.42757138057, 256474.26397476034, 2282474.2287002313, 2298374.7649141336, 2208345.7237617094, 2310071.0086664297, 2256188.5842488087]","[18, 17, 16, 17, 17, 17, 10, 11]","[1850.1070663811563, 2191.039729501268, 1118.6879585671127, 1174.9773345421577, 1197.7818853974122, 1221.4891611687087, 1246.1538461538462, 1279.3682132280355]",1992.0,1301.2048192771085
59,"[1259.877445223076, 2424.445075842849, 49.61328609523367, 2062.506088454852, 3696.81675829216, 4142.911830178739, 6351.6298138748425, 3953.497297664175]","[585449.7990768987, 287472.32475856435, 233430.5110780744, 2316594.0075660762, 2268211.25162889, 2284685.0959381284, 2258436.076491643, 2180563.9041688824]","[13, 18, 10, 8, 16, 14, 20, 15]","[1836.9950389794471, 2154.6134663341645, 1104.388581167448, 1155.0802139037432, 1179.7906235776059, 1206.703910614525, 1233.1113225499523, 1265.625]",2020.0,1283.1683168316831
60,"[2615.097010120774, 1908.7397803759438, 434.13603571102647, 4084.901340693346, 6194.260682443213, 7909.061653548462, 3826.6322500219535, 5522.860045410974]","[646866.9308092557, 292710.7913521073, 263539.021901185, 2302346.604195083, 2247865.8466778477, 2251356.376619925, 2301005.2705814014, 2176800.504374803]","[28, 18, 14, 12, 23, 19, 10, 15]","[1829.2166549047283, 2174.496644295302, 1102.0408163265306, 1156.1106155218554, 1181.9425444596443, 1214.6204311152765, 1248.5549132947976, 1284.440039643211]",1984.0,1306.4516129032259
61,"[1554.6955358331722, 430.38885596333483, 1048.6050537615045, 2704.966892614259, 2150.6597269662243, 3692.1003861290246, 3604.413116848522, 6238.916953419678]","[598700.297550177, 289054.25598289317, 239093.60961586263, 2270909.5308709727, 2322959.4129696153, 2234422.18279344, 2289215.7108261655, 2157667.377183582]","[12, 15, 18, 17, 7, 18, 11, 19]","[1840.909090909091, 2161.8015012510427, 1107.6923076923076, 1162.8532974427994, 1187.9010082493126, 1210.6492293320878, 1233.1113225499523, 1263.157894736842]",2023.0,1281.2654473554128
62,"[866.2085143067383, 1190.6173885294054, 269.3413756781341, 3975.1991622388678, 4123.750524643438, 3668.777473975164, 8555.866299884146, 4172.6888678177365]","[638021.8095874953, 301086.7576836983, 257312.47990399218, 2258921.105768274, 2271491.1859315904, 2328531.64745444, 2208994.732353824, 2189621.240538442]","[13, 15, 15, 16, 13, 11, 23, 13]","[1826.6384778012684, 2167.2240802675587, 1102.0408163265306, 1156.6265060240964, 1180.327868852459, 1208.955223880597, 1237.2315035799522, 1273.0844793713163]",1999.0,1296.648324162081
63,"[3002.3058281618396, 834.0177451813616, 47.471397429700104, 1776.5849002505486, 2885.96082595724, 5020.117910488638, 2598.160460559155, 5257.877595110958]","[616731.8956321797, 302011.51913188875, 225795.77730697588, 2310298.061625335, 2299231.585440179, 2282562.6548744286, 2310244.107936354, 2209211.851954809]","[17, 17, 9, 7, 9, 13, 10, 15]","[1818.9473684210527, 2119.3785772690107, 1087.248322147651, 1135.8457493426818, 1154.56570155902, 1179.7906235776059, 1206.703910614525, 1236.6412213740457]",2069.0,1252.7791203479942
64,"[1291.4649135933391, 416.9825895435572, 64.07505905796812, 3961.55152035497, 5604.1070644168685, 5260.607650107034, 2838.848316466921, 3863.2402186827294]","[623431.9291030167, 321575.03931208386, 247724.448573348, 2305005.627052144, 2277337.7719825525, 2223880.80777581, 2320719.1478559095, 2265867.416702027]","[21, 16, 10, 12, 20, 21, 10, 12]","[1825.3521126760563, 2151.0373443983403, 1097.8398983481575, 1150.4660452729693, 1176.5773944620971, 1206.1423918101443, 1231.353919239905, 1263.157894736842]",2021.0,1282.5333993072736
65,"[724.3604554230635, 1930.3652781746825, 427.9420197595567, 4501.432355216996, 4324.969573526819, 4817.383767015718, 4901.210932188306, 7679.170101568833]","[609673.6112033182, 298708.7492043702, 267491.45586885384, 2286540.0219955435, 2262937.537946603, 2271308.049194184, 2214190.154621289, 2172925.0579194124]","[6, 14, 16, 14, 18, 13, 16, 20]","[1820.2247191011236, 2128.07881773399, 1091.8281381634372, 1146.3954002653693, 1170.2031602708803, 1200.0, 1228.436018957346, 1260.7003891050583]",2021.0,1282.5333993072736
66,"[1180.0061141578856, 1044.8564059597527, 294.65493289458396, 3394.055183435483, 3928.127273027159, 4667.091092422441, 2310.166248223389, 4795.614719298492]","[562438.2293634927, 277188.44142851373, 226386.6810162546, 2283419.6979719535, 2288257.170083277, 2317303.663158992, 2329575.8435677276, 2175353.979287513]","[8, 14, 12, 14, 15, 10, 6, 18]","[1834.3949044585988, 2115.918367346939, 1091.8281381634372, 1143.865842894969, 1163.897620116749, 1185.7273559011894, 1210.6492293320878, 1241.9741255390513]",2056.0,1260.7003891050583
67,"[1427.979090370766, 1074.1273328348527, 567.4691778538796, 2945.7316645166743, 3615.220607237049, 3240.461559877149, 5274.3929488071335, 3059.478649862864]","[606546.7372117006, 309523.2386827264, 219340.89922046583, 2326514.6874337085, 2295576.292772995, 2292851.7464056034, 2280067.5323807583, 2240049.282792852]","[15, 20, 17, 8, 16, 11, 17, 10]","[1820.2247191011236, 2149.2537313432836, 1095.983086680761, 1147.9185119574845, 1168.0937359170798, 1194.4700460829492, 1223.2184992921188, 1255.8139534883721]",2032.0,1275.5905511811025
68,"[2408.2112282024, 997.8387651676516, 289.2021395781332, 3130.712288339785, 4278.449078138706, 2382.0850490546213, 4202.426043133281, 4943.23026522214]","[624154.847628382, 305170.02367729764, 255454.43377507338, 2268863.051730445, 2266861.111473454, 2320624.2693302585, 2273250.9716681205, 2140060.539044532]","[18, 23, 19, 15, 17, 11, 12, 18]","[1854.0772532188842, 2222.984562607204, 1126.9565217391305, 1181.9425444596443, 1205.5813953488373, 1230.7692307692307, 1256.4226854095978, 1289.55223880597]",1979.0,1309.7524002021223
69,"[747.4828157700987, 800.0964293868338, 52.09698968850608, 5005.686334908457, 4103.620480245602, 6231.935182129096, 5022.467512318728, 4237.820430831797]","[637693.5228921393, 292014.22624971345, 245689.40337099467, 2298176.154858058, 2276484.086294489, 2240536.1786900586, 2278673.531602688, 2230963.310201496]","[14, 13, 17, 15, 15, 22, 16, 14]","[1826.6384778012684, 2167.2240802675587, 1103.448275862069, 1160.2506714413607, 1190.0826446280992, 1216.9014084507041, 1247.9537794896485, 1283.8038632986627]",1989.0,1303.1674208144796
70,"[4998.8189910772235, 138.39583492044875, 587.739380068363, 6622.997432682885, 4622.611727325402, 3950.184707925786, 2871.7149294527103, 4149.101851895794]","[619169.829097442, 331441.21079553734, 249692.66154742855, 2235448.169522621, 2285374.965382428, 2259921.0772277424, 2323644.5747961467, 2279132.8350872276]","[18, 8, 16, 21, 12, 16, 10, 9]","[1847.4697077690662, 2165.4135338345864, 1110.5398457583547, 1165.991902834008, 1186.8131868131868, 1210.0840336134454, 1236.6412213740457, 1269.9657030867222]",2008.0,1290.8366533864541
71,"[2339.467816921434, 2777.988559908722, 463.1847530921335, 1927.298926979859, 4700.75294903791, 4243.03007394553, 6184.5820503286195, 3429.9722292898277]","[581245.2956597483, 299944.9438292347, 218862.4701715223, 2326719.572817873, 2198059.9148257445, 2289627.975278599, 2299341.3925186386, 2245980.920993639]","[15, 17, 9, 6, 16, 14, 16, 12]","[1843.5277382645804, 2149.2537313432836, 1105.3304904051172, 1157.6596694953105, 1179.2538671519562, 1205.5813953488373, 1230.1850972947318, 1255.8139534883721]",2041.0,1269.9657030867222
72,"[646.3067199720158, 791.7244933087715, 48.0822488799967, 2896.522065536901, 5801.844126652922, 4227.175034533757, 4829.735442053929, 3789.8920269144633]","[603907.4711687232, 313329.12123393343, 231035.20586838413, 2322055.4238516614, 2277866.0239815465, 2265642.6216685367, 2297860.7279173625, 2210616.649308184]","[19, 15, 12, 10, 17, 13, 14, 12]","[1803.7578288100208, 2121.112929623568, 1081.8030050083473, 1135.3482260183969, 1159.731543624161, 1185.1851851851852, 1209.5193653756417, 1243.1654676258993]",2049.0,1265.0073206442166
73,"[2962.4767717833206, 419.5399024818749, 621.9698565619146, 4775.10959932237, 4244.694042642374, 2812.3879900127317, 3138.2811713390574, 5155.0582952495815]","[623057.8935263444, 340848.5829709142, 255698.8044378789, 2288050.243482899, 2290969.909960958, 2285565.83977597, 2307313.2219871813, 2183341.365736425]","[19, 17, 13, 15, 15, 9, 13, 16]","[1844.8398576512454, 2181.818181818182, 1112.9240017174752, 1168.6203787195673, 1192.2723091076357, 1214.0515222482436, 1239.0057361376673, 1274.3362831858408]",2000.0,1296.0
74,"[3155.3447844548227, 722.7238413606201, 224.2749488065294, 3669.4561776453747, 3830.5326887812116, 4573.951347729081, 3500.53191364551, 3173.0961151190822]","[587370.1499473173, 304715.8353104991, 248180.03562964004, 2315109.4648513095, 2317064.4789320556, 2262318.0804905887, 2327985.5701251957, 2237569.696878715]","[13, 18, 16, 12, 12, 14, 9, 12]","[1843.5277382645804, 2160.0, 1106.746370623399, 1157.6596694953105, 1177.1117166212534, 1205.020920502092, 1230.1850972947318, 1261.3138686131388]",2020.0,1283.1683168316831
75,"[1226.4802950721664, 597.9965443331603, 585.7457897531655, 4699.53095918789, 7447.829439688428, 5760.765928976086, 4363.554369455836, 5184.029671373053]","[625539.3244288312, 297055.83381642576, 266402.77350758656, 2240180.114619937, 2211576.8841905957, 2248131.6998667857, 2286147.038828213, 2237855.5303335213]","[15, 9, 16, 13, 23, 15, 14, 13]","[1854.0772532188842, 2189.189189189189, 1117.2413793103449, 1172.8506787330316, 1197.7818853974122, 1222.065063649222, 1248.5549132947976, 1281.899109792285]",1993.0,1300.551931761164
76,"[2214.3496800235125, 2011.4412915948978, 581.5256424293207, 3369.2975015164798, 5282.869087284673, 4529.96606985304, 5239.94029579217, 4826.903847317484]","[588450.8599503028, 324516.7989987178, 227330.6890675762, 2291047.959379801, 2238885.029342625, 2307788.640075227, 2225131.598738404, 2149735.844023633]","[14, 16, 9, 13, 18, 13, 20, 18]","[1822.7848101265822, 2142.1487603305786, 1095.519864750634, 1148.936170212766, 1172.3202170963366, 1198.3356449375867, 1223.7960339943343, 1257.0320077594567]",2029.0,1277.4765894529326
77,"[1781.6880054796197, 495.71149566756856, 49.710140576518604, 2951.316519310134, 3469.0760515669886, 4514.063707785459, 5116.352715870166, 3609.5039738412975]","[639381.096522402, 306273.97991311655, 230555.63199389327, 2324532.160908571, 2280900.82366465, 2272253.829832004, 2218999.651307383, 2209745.9158986798]","[21, 17, 15, 9, 9, 17, 16, 13]","[1851.4285714285713, 2202.209005947324, 1121.5923842492427, 1174.9773345421577, 1195.5719557195573, 1223.7960339943343, 1252.1739130434783, 1278.737049827331]",2005.0,1292.7680798004988
78,"[545.3163223880392, 2315.539165136965, 986.6603481699229, 4890.635768926629, 3096.4983363200377, 4453.588158577676, 4882.231621401941, 5781.341688313324]","[610981.9306068249, 294114.6719326895, 231832.6344491445, 2276716.799336828, 2296571.85382974, 2298655.1786810984, 2257035.2959242593, 2185877.1230100724]","[11, 19, 19, 16, 9, 16, 16, 17]","[1851.4285714285713, 2178.1512605042017, 1114.359415305245, 1164.943820224719, 1183.0214513920585, 1210.6492293320878, 1241.9741255390513, 1274.3362831858408]",2005.0,1292.7680798004988
79,"[2359.8428694828312, 436.137728554893, 1090.9307466613539, 5184.405849546471, 6167.566717259383, 3899.90768091765, 3222.8941391343337, 6685.697169262126]","[616676.333187887, 320699.4883892511, 256361.5171640797, 2297210.8670278736, 2251353.511437801, 2260869.444542569, 2325408.7051929715, 2162955.00980685]","[20, 15, 15, 16, 25, 16, 10, 17]","[1842.2174840085288, 2191.039729501268, 1114.8387096774193, 1171.7902350813742, 1199.4447015270707, 1227.2727272727273, 1253.9912917271408, 1289.55223880597]",1976.0,1311.740890688259
80,"[2528.837941409165, 1482.8597073031592, 393.5354844053045, 3060.8629242405627, 4519.200258830097, 3350.0671553910615, 3278.620226595202, 3729.6892399878943]","[595029.9244784821, 311400.54647662956, 224580.78062684846, 2304696.958335893, 2272033.0383364055, 2265361.124759483, 2267116.3100319114, 2222875.4597418113]","[15, 14, 9, 12, 16, 12, 17, 14]","[1852.7519656897784, 2172.673931265717, 1113.8805328749463, 1167.0418730301667, 1187.3568483737974, 1207.8285181733459, 1233.1113225499523, 1272.459499263623]",2001.0,1295.352323838081
81,"[967.576534263304, 1716.0206026374026, 117.17125565380651, 1951.8385866399703, 3582.3722489866154, 2901.6517670734866, 2814.885948813269, 1633.6268217849642]","[363709.81252880313, 193174.2477124406, 137594.97827701012, 1387010.7817728445, 1372251.1756483694, 1404890.5579739271, 1392841.02281626, 1401354.6345959434]","[17, 10, 10, 13, 18, 8, 18, 8]","[2989.61937716263, 3502.7027027027025, 1793.7716262975778, 1885.090909090909, 1927.1375464684015, 1963.6363636363637, 1998.4579799537394, 2062.052505966587]",1231.0,2105.6051990251826
82,"[1203.0459257484445, 1122.064564816956, 534.7277100893294, 2463.3010679227214, 3905.3773029870786, 3113.792530101497, 3578.909698562721, 6360.647673993387]","[571223.161891767, 295825.02469026344, 208177.6619244513, 2284311.6822403665, 2295703.421732717, 2294675.529071996, 2266239.9645344843, 2178401.620347598]","[9, 14, 19, 13, 12, 11, 16, 19]","[1852.7519656897784, 2154.6134663341645, 1109.1142490372272, 1157.6596694953105, 1178.1818181818182, 1203.342618384401, 1229.6015180265654, 1261.3138686131388]",2026.0,1279.3682132280355
83,"[1010.6918750827746, 1073.8783207560775, 59.21120892535067, 5683.869786885929, 4184.035259792275, 2440.639225347398, 6425.24251767853, 4587.559721915087]","[628111.0250996563, 307290.7577223342, 277818.99227774533, 2189333.925414751, 2291599.7381667905, 2325493.6033711853, 2255606.167631804, 2247284.7765266993]","[15, 12, 11, 25, 15, 11, 17, 13]","[1835.6940509915014, 2169.0376569037658, 1107.6923076923076, 1166.5166516651666, 1195.5719557195573, 1219.764705882353, 1243.7619961612284, 1274.9631087063453]",2002.0,1294.7052947052948
84,"[801.5418700920742, 1123.7575511374384, 284.65833880145544, 4404.63897127347, 7701.421836382716, 3618.7506362923596, 5292.8326697753955, 2892.4015184212626]","[599741.1977494064, 323036.15963789425, 267585.990972713, 2219684.1973545896, 2200130.962095635, 2292630.254199675, 2260280.0267212717, 2283292.5660509565]","[8, 16, 11, 18, 27, 12, 18, 12]","[1791.2923289564617, 2115.918367346939, 1077.3067331670823, 1133.3624836029733, 1165.991902834008, 1193.9198526024873, 1217.4729920150305, 1252.1739130434783]",2033.0,1274.9631087063453
